ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Celltype
GO:0140013	meiotic nuclear division	33/232	177/18866	1.42E-29	2.15E-27	1.74E-27	MND1/BRCA2/SGO1/NCAPH/PSMC3IP/CCNE2/BUB1B/FANCA/NUF2/FANCD2/RAD51/BUB1/MYBL1/TTK/CDC20/RAD54L/BRIP1/SMC4/DMC1/CKS2/EME1/TRIP13/PLK1/TOP2A/SGO2/KIF18A/AURKA/ASPM/PTTG1/FBXO43/SYCE2/RAD54B/ESPL1	33	Proliferating Alpha
GO:0007088	regulation of mitotic nuclear division	32/232	163/18866	1.88E-29	2.66E-27	2.16E-27	CDCA5/CHEK1/CDT1/ANLN/MAD2L1/NUSAP1/PKMYT1/BUB1B/KIF11/AURKB/BUB1/TTK/CDC20/CDC6/NEK2/TACC3/UBE2C/KIF20B/TRIP13/DLGAP5/PLK1/AURKA/KNTC1/CENPF/MKI67/PTTG1/CDC25C/FBXO43/NDC80/CENPE/CCNB1/ESPL1	32	Proliferating Alpha
GO:0007051	spindle organization	33/232	183/18866	4.48E-29	5.93E-27	4.81E-27	PRC1/KIFC1/CENPW/SPAG5/CENPH/KIF11/RACGAP1/NUF2/POC1A/BIRC5/AURKB/TPX2/WDR62/TTK/CDC20/NEK2/KIF23/TACC3/STMN1/DLGAP5/PLK1/MYBL2/KIF4A/AURKA/AUNIP/ASPM/STIL/KNSTRN/PSRC1/NDC80/CENPE/CCNB1/ESPL1	33	Proliferating Alpha
GO:0000075	cell cycle checkpoint	35/232	219/18866	6.57E-29	8.17E-27	6.63E-27	ZWINT/BRCA1/CHEK1/CDT1/MAD2L1/DTL/CDK1/E2F1/BUB1B/CLSPN/CDC45/FANCD2/AURKB/WDR76/BUB1/BLM/TTK/CDC20/CDC6/ORC1/BRIP1/GTSE1/EME1/TRIP13/PLK1/TOP2A/AURKA/KNTC1/DNA2/CENPF/CDC25C/NDC80/E2F7/CCNB1/E2F8	35	Proliferating Alpha
GO:0006261	DNA-dependent DNA replication	30/232	151/18866	8.08E-28	9.50E-26	7.71E-26	ORC6/BRCA2/MCM6/ATAD5/CDT1/CCNE2/MCM7/CDC45/RFC3/RAD51/GINS2/MCM10/FEN1/BLM/POLQ/MCM4/GINS1/CDC6/ORC1/MCM5/MCM2/RECQL4/GINS4/EME1/WDHD1/DSCC1/POLE2/DNA2/E2F7/E2F8	30	Proliferating Alpha
GO:0051783	regulation of nuclear division	32/232	188/18866	2.21E-27	2.46E-25	2.00E-25	CDCA5/CHEK1/CDT1/ANLN/MAD2L1/NUSAP1/PKMYT1/BUB1B/KIF11/AURKB/BUB1/TTK/CDC20/CDC6/NEK2/TACC3/UBE2C/KIF20B/TRIP13/DLGAP5/PLK1/AURKA/KNTC1/CENPF/MKI67/PTTG1/CDC25C/FBXO43/NDC80/CENPE/CCNB1/ESPL1	32	Proliferating Alpha
GO:0007052	mitotic spindle organization	27/232	118/18866	6.83E-27	7.22E-25	5.86E-25	PRC1/KIFC1/CENPH/KIF11/RACGAP1/NUF2/POC1A/BIRC5/AURKB/TPX2/WDR62/TTK/CDC20/NEK2/KIF23/TACC3/STMN1/DLGAP5/PLK1/MYBL2/KIF4A/AURKA/STIL/PSRC1/NDC80/CENPE/CCNB1	27	Proliferating Alpha
GO:1901987	regulation of cell cycle phase transition	45/232	486/18866	1.25E-26	1.26E-24	1.02E-24	BRCA1/CDCA5/CHEK1/ATAD5/CDT1/ANLN/MAD2L1/DTL/CDK1/E2F1/BUB1B/KIF14/CLSPN/CDC45/AURKB/TPX2/BUB1/BLM/EZH2/TTK/CDC20/CDC6/ORC1/GTSE1/NEK2/HMMR/PLK4/UBE2C/CDC25A/TRIP13/DLGAP5/PLK1/AURKA/KNTC1/CENPF/CDC25C/NDC80/CENPE/E2F7/FAM83D/CCNB1/ESPL1/STOX1/E2F8/RFPL1	45	Proliferating Alpha
GO:0006310	DNA recombination	37/232	299/18866	2.05E-26	1.97E-24	1.60E-24	MND1/BRCA2/BRCA1/RAD51AP1/MCM6/CHEK1/ATAD5/PSMC3IP/MCM7/CDC45/FANCD2/RAD51/GINS2/FEN1/BLM/POLQ/MCM4/PARPBP/RAD54L/MCM5/BRIP1/HMGB2/RMI2/MCM2/DMC1/RECQL4/GINS4/XRCC2/EME1/TRIP13/TOP2A/AUNIP/EXO1/FANCB/RAD54B/PIF1/IL4	37	Proliferating Alpha
GO:1901990	regulation of mitotic cell cycle phase transition	43/232	448/18866	4.43E-26	4.08E-24	3.31E-24	BRCA1/CDCA5/ATAD5/CDT1/ANLN/MAD2L1/DTL/CDK1/E2F1/BUB1B/KIF14/CLSPN/CDC45/AURKB/TPX2/BUB1/BLM/EZH2/TTK/CDC20/CDC6/ORC1/GTSE1/NEK2/HMMR/PLK4/UBE2C/CDC25A/TRIP13/DLGAP5/PLK1/AURKA/KNTC1/CENPF/CDC25C/NDC80/CENPE/E2F7/CCNB1/ESPL1/STOX1/E2F8/RFPL1	43	Proliferating Alpha
GO:0007093	mitotic cell cycle checkpoint	29/232	166/18866	3.19E-25	2.81E-23	2.28E-23	ZWINT/BRCA1/CDT1/MAD2L1/CDK1/E2F1/BUB1B/CLSPN/FANCD2/AURKB/BUB1/BLM/TTK/CDC20/CDC6/ORC1/GTSE1/EME1/TRIP13/PLK1/TOP2A/AURKA/KNTC1/CENPF/CDC25C/NDC80/E2F7/CCNB1/E2F8	29	Proliferating Alpha
GO:0090068	positive regulation of cell cycle process	36/232	302/18866	3.86E-25	3.26E-23	2.65E-23	BRCA1/CDCA5/ATAD5/CDT1/MAD2L1/SPAG5/NUSAP1/DTL/CDK1/E2F1/KIF14/RACGAP1/CDC45/POC1A/AURKB/FEN1/EZH2/CDC6/GTSE1/KIF23/PLK4/UBE2C/KIF20B/CDC25A/DLGAP5/AURKA/CIT/CDC25C/NDC80/E2F7/FAM83D/CCNB1/ESPL1/STOX1/TP73/E2F8	36	Proliferating Alpha
GO:0045787	positive regulation of cell cycle	40/232	396/18866	4.09E-25	3.33E-23	2.70E-23	BRCA2/BRCA1/CDCA5/CHEK1/ATAD5/CDT1/MAD2L1/SPAG5/NUSAP1/DTL/CDK1/E2F1/KIF14/RACGAP1/CDC45/POC1A/AURKB/FEN1/EZH2/CDC6/GTSE1/KIF23/PLK4/UBE2C/KIF20B/CDC25A/CKS2/DLGAP5/AURKA/CIT/CDC25C/PSRC1/NDC80/E2F7/FAM83D/CCNB1/ESPL1/STOX1/TP73/E2F8	40	Proliferating Alpha
GO:0006302	double-strand break repair	34/232	262/18866	5.25E-25	4.11E-23	3.34E-23	BRCA2/BRCA1/RAD51AP1/FOXM1/MCM6/CDCA5/CHEK1/MCM7/CDC45/FANCD2/RAD51/GINS2/FEN1/BLM/POLQ/MCM4/PARPBP/RAD54L/MCM5/BRIP1/RMI2/MCM2/DMC1/RECQL4/GINS4/XRCC2/EME1/TRIP13/ESCO2/BARD1/AUNIP/DNA2/FANCB/RAD54B	34	Proliferating Alpha
GO:0033045	regulation of sister chromatid segregation	22/232	84/18866	1.65E-23	1.25E-21	1.01E-21	CDCA5/CDT1/MAD2L1/BUB1B/AURKB/FEN1/BUB1/TTK/CDC20/CDC6/RMI2/TACC3/UBE2C/TRIP13/DLGAP5/PLK1/CENPF/PTTG1/NDC80/CENPE/CCNB1/ESPL1	22	Proliferating Alpha
GO:0051304	chromosome separation	22/232	94/18866	2.50E-22	1.82E-20	1.48E-20	NCAPH/CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/CDC6/TACC3/UBE2C/EME1/TRIP13/DLGAP5/PLK1/TOP2A/CENPF/PTTG1/NDC80/CENPE/CCNB1/ESPL1	22	Proliferating Alpha
GO:0000724	double-strand break repair via homologous recombination	25/232	138/18866	2.81E-22	1.98E-20	1.61E-20	BRCA2/BRCA1/RAD51AP1/MCM6/CHEK1/MCM7/CDC45/RAD51/GINS2/FEN1/BLM/POLQ/MCM4/PARPBP/RAD54L/MCM5/RMI2/MCM2/DMC1/RECQL4/GINS4/XRCC2/AUNIP/FANCB/RAD54B	25	Proliferating Alpha
GO:0061982	meiosis I cell cycle process	24/232	124/18866	3.79E-22	2.58E-20	2.10E-20	MND1/BRCA2/SGO1/PSMC3IP/CCNE2/FANCD2/RAD51/MYBL1/RAD54L/BRIP1/DMC1/CDC25A/CKS2/EME1/TRIP13/PLK1/TOP2A/SGO2/AURKA/PTTG1/CDC25C/SYCE2/RAD54B/ESPL1	24	Proliferating Alpha
GO:0000725	recombinational repair	25/232	140/18866	4.08E-22	2.70E-20	2.19E-20	BRCA2/BRCA1/RAD51AP1/MCM6/CHEK1/MCM7/CDC45/RAD51/GINS2/FEN1/BLM/POLQ/MCM4/PARPBP/RAD54L/MCM5/RMI2/MCM2/DMC1/RECQL4/GINS4/XRCC2/AUNIP/FANCB/RAD54B	25	Proliferating Alpha
GO:0010965	regulation of mitotic sister chromatid separation	19/232	61/18866	4.54E-22	2.91E-20	2.36E-20	CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/CDC6/TACC3/UBE2C/TRIP13/DLGAP5/PLK1/CENPF/PTTG1/NDC80/CENPE/CCNB1/ESPL1	19	Proliferating Alpha
GO:0051306	mitotic sister chromatid separation	19/232	64/18866	1.29E-21	8.03E-20	6.52E-20	CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/CDC6/TACC3/UBE2C/TRIP13/DLGAP5/PLK1/CENPF/PTTG1/NDC80/CENPE/CCNB1/ESPL1	19	Proliferating Alpha
GO:0010948	negative regulation of cell cycle process	35/232	359/18866	1.60E-21	9.68E-20	7.86E-20	BRCA1/CHEK1/CDT1/MAD2L1/DTL/CDK1/E2F1/BUB1B/CLSPN/RAD51/AURKB/BUB1/RRM2/BLM/EZH2/TTK/CDC20/CDC6/ORC1/GTSE1/NEK2/TRIP13/PLK1/AURKA/CCNF/CENPF/PTTG1/CDC25C/FBXO43/NDC80/E2F7/CCNB1/ESPL1/E2F8/RFPL1	35	Proliferating Alpha
GO:1905818	regulation of chromosome separation	19/232	66/18866	2.51E-21	1.47E-19	1.20E-19	CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/CDC6/TACC3/UBE2C/TRIP13/DLGAP5/PLK1/CENPF/PTTG1/NDC80/CENPE/CCNB1/ESPL1	19	Proliferating Alpha
GO:0045930	negative regulation of mitotic cell cycle	34/232	341/18866	3.08E-21	1.76E-19	1.43E-19	ZWINT/BRCA1/CHEK1/CDT1/MAD2L1/CDK1/E2F1/BUB1B/CLSPN/FANCD2/AURKB/BUB1/BLM/EZH2/TTK/CDC20/CDC6/ORC1/GTSE1/EME1/TRIP13/PLK1/TOP2A/AURKA/KNTC1/CENPF/PTTG1/CDC25C/DDIAS/NDC80/E2F7/CCNB1/E2F8/RFPL1	34	Proliferating Alpha
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	18/232	58/18866	6.19E-21	3.44E-19	2.79E-19	CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/CDC6/TACC3/UBE2C/TRIP13/DLGAP5/PLK1/CENPF/NDC80/CENPE/CCNB1/ESPL1	18	Proliferating Alpha
GO:0033044	regulation of chromosome organization	34/232	356/18866	1.23E-20	6.58E-19	5.34E-19	ATAD2/BRCA1/CDCA5/PHF19/CHEK1/CDT1/MAD2L1/BUB1B/CDC45/AURKB/FEN1/BUB1/TTK/CDC20/CDC6/NEK2/RMI2/MCM2/TACC3/UBE2C/TRIP13/DLGAP5/PLK1/TOP2A/CENPF/MKI67/PTTG1/NDC80/CENPE/CCNB1/ESPL1/PIF1/MYB/PAX5	34	Proliferating Alpha
GO:0044784	metaphase/anaphase transition of cell cycle	18/232	60/18866	1.24E-20	6.58E-19	5.34E-19	CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/CDC6/TACC3/UBE2C/TRIP13/DLGAP5/PLK1/CENPF/NDC80/CENPE/CCNB1/ESPL1	18	Proliferating Alpha
GO:0033047	regulation of mitotic sister chromatid segregation	19/232	72/18866	1.60E-20	8.25E-19	6.69E-19	CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/CDC6/TACC3/UBE2C/TRIP13/DLGAP5/PLK1/CENPF/PTTG1/NDC80/CENPE/CCNB1/ESPL1	19	Proliferating Alpha
GO:0007127	meiosis I	22/232	119/18866	6.24E-20	3.14E-18	2.55E-18	MND1/BRCA2/SGO1/PSMC3IP/CCNE2/FANCD2/RAD51/MYBL1/RAD54L/BRIP1/DMC1/CKS2/EME1/TRIP13/PLK1/TOP2A/SGO2/AURKA/PTTG1/SYCE2/RAD54B/ESPL1	22	Proliferating Alpha
GO:0030071	regulation of mitotic metaphase/anaphase transition	17/232	56/18866	1.19E-19	5.87E-18	4.76E-18	CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/CDC6/UBE2C/TRIP13/DLGAP5/PLK1/CENPF/NDC80/CENPE/CCNB1/ESPL1	17	Proliferating Alpha
GO:0044843	cell cycle G1/S phase transition	31/232	310/18866	1.82E-19	8.75E-18	7.11E-18	TYMS/ORC6/MCM6/CDT1/CCNA2/CDK1/CCNE2/E2F1/KIF14/MCM7/CDC45/MCM10/RRM2/MCM4/CDKN3/EZH2/DHFR/CDC6/ORC1/MCM5/GTSE1/MCM2/CDC25A/POLE2/AURKA/CDC25C/E2F7/FAM83D/CCNB1/E2F8/IQGAP3	31	Proliferating Alpha
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	17/232	58/18866	2.35E-19	1.10E-17	8.93E-18	CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/CDC6/UBE2C/TRIP13/DLGAP5/PLK1/CENPF/NDC80/CENPE/CCNB1/ESPL1	17	Proliferating Alpha
GO:0031570	DNA integrity checkpoint	24/232	161/18866	2.39E-19	1.10E-17	8.93E-18	BRCA1/CHEK1/CDT1/DTL/CDK1/E2F1/CLSPN/CDC45/FANCD2/WDR76/BLM/CDC6/ORC1/BRIP1/GTSE1/EME1/PLK1/TOP2A/AURKA/DNA2/CDC25C/E2F7/CCNB1/E2F8	24	Proliferating Alpha
GO:0065004	protein-DNA complex assembly	28/232	243/18866	2.57E-19	1.16E-17	9.41E-18	ASF1B/CENPM/HELLS/CENPU/MCM6/CENPW/CENPK/CDT1/KNL1/CHAF1A/OIP5/CENPH/MCM7/CDC45/RAD51/MCM4/CENPN/MCM5/HMGB2/MCM2/DMC1/DLGAP5/CENPA/CENPI/CENPO/CENPF/HJURP/CENPE	28	Proliferating Alpha
GO:0044839	cell cycle G2/M phase transition	29/232	273/18866	5.47E-19	2.41E-17	1.96E-17	BRCA1/FOXM1/CHEK1/ATAD5/CCNA2/DTL/CDK1/PKMYT1/KIF14/CLSPN/MELK/AURKB/TPX2/BLM/CDC6/ORC1/GTSE1/NEK2/HMMR/PLK4/CDC25A/CCNB2/PLK1/AURKA/CENPF/CDC25C/CCNB1/STOX1/RFPL1	29	Proliferating Alpha
GO:0032392	DNA geometric change	21/232	116/18866	7.08E-19	3.05E-17	2.48E-17	MCM6/MCM7/RFC3/RAD51/GINS2/BLM/POLQ/MCM4/RAD54L/MCM5/BRIP1/HMGB2/MCM2/RECQL4/GINS4/TOP2A/DSCC1/DNA2/RAD54B/ERCC6L/PIF1	21	Proliferating Alpha
GO:0044786	cell cycle DNA replication	17/232	65/18866	2.06E-18	8.73E-17	7.08E-17	BRCA2/MCM6/ATAD5/CDT1/MCM7/CDC45/RFC3/RAD51/FEN1/MCM4/GINS1/MCM5/MCM2/POLE2/DNA2/E2F7/E2F8	17	Proliferating Alpha
GO:0000082	G1/S transition of mitotic cell cycle	29/232	287/18866	2.18E-18	9.02E-17	7.32E-17	TYMS/ORC6/MCM6/CDT1/CDK1/CCNE2/E2F1/KIF14/MCM7/CDC45/MCM10/RRM2/MCM4/CDKN3/EZH2/DHFR/CDC6/ORC1/MCM5/GTSE1/MCM2/CDC25A/POLE2/AURKA/CDC25C/E2F7/CCNB1/E2F8/IQGAP3	29	Proliferating Alpha
GO:0045132	meiotic chromosome segregation	19/232	93/18866	3.11E-18	1.26E-16	1.03E-16	SGO1/NCAPH/CCNE2/BUB1B/NUF2/FANCD2/BUB1/TTK/BRIP1/SMC4/DMC1/EME1/TRIP13/PLK1/TOP2A/SGO2/PTTG1/SYCE2/ESPL1	19	Proliferating Alpha
GO:1901988	negative regulation of cell cycle phase transition	28/232	270/18866	4.37E-18	1.71E-16	1.39E-16	BRCA1/CHEK1/CDT1/MAD2L1/DTL/CDK1/E2F1/BUB1B/CLSPN/AURKB/BUB1/BLM/EZH2/TTK/CDC20/CDC6/ORC1/GTSE1/TRIP13/PLK1/AURKA/CENPF/CDC25C/NDC80/E2F7/CCNB1/E2F8/RFPL1	28	Proliferating Alpha
GO:0034508	centromere complex assembly	16/232	56/18866	4.38E-18	1.71E-16	1.39E-16	CENPM/HELLS/CENPU/CENPW/CENPK/KNL1/OIP5/CENPH/CENPN/DLGAP5/CENPA/CENPI/CENPO/CENPF/HJURP/CENPE	16	Proliferating Alpha
GO:0051383	kinetochore organization	12/232	22/18866	5.21E-18	2.01E-16	1.63E-16	CENPW/CENPK/CDT1/CENPH/NUF2/CENPN/SMC4/DLGAP5/CENPA/CENPF/NDC80/CENPE	12	Proliferating Alpha
GO:0071824	protein-DNA complex subunit organization	28/232	282/18866	1.39E-17	5.23E-16	4.25E-16	ASF1B/CENPM/HELLS/CENPU/MCM6/CENPW/CENPK/CDT1/KNL1/CHAF1A/OIP5/CENPH/MCM7/CDC45/RAD51/MCM4/CENPN/MCM5/HMGB2/MCM2/DMC1/DLGAP5/CENPA/CENPI/CENPO/CENPF/HJURP/CENPE	28	Proliferating Alpha
GO:0000910	cytokinesis	23/232	172/18866	1.68E-17	6.22E-16	5.05E-16	PRC1/BRCA2/ANLN/NUSAP1/KIF14/RACGAP1/AURKB/CDC6/KIF23/PLK4/KIF20B/STMN1/CKAP2/PLK1/CEP55/KIF4A/AURKA/CENPA/CIT/KIF20A/E2F7/ESPL1/E2F8	23	Proliferating Alpha
GO:0051310	metaphase plate congression	16/232	61/18866	2.02E-17	7.36E-16	5.97E-16	KIFC1/CDCA5/CDT1/CDCA8/SPAG5/KIF14/NUF2/AURKB/KIF2C/KIF18A/CENPF/PSRC1/NDC80/CENPE/FAM83D/CCNB1	16	Proliferating Alpha
GO:0006323	DNA packaging	26/232	240/18866	2.47E-17	8.85E-16	7.19E-16	ASF1B/CENPM/HELLS/CENPU/CDCA5/NCAPG/NCAPH/CENPW/CENPK/KNL1/NUSAP1/CDK1/CHAF1A/OIP5/CENPH/CENPN/NCAPG2/SMC4/HMGB2/MCM2/TOP2A/CENPA/CENPI/CENPO/HJURP/CCNB1	26	Proliferating Alpha
GO:0032508	DNA duplex unwinding	19/232	108/18866	6.07E-17	2.14E-15	1.74E-15	MCM6/MCM7/RFC3/RAD51/GINS2/BLM/POLQ/MCM4/MCM5/BRIP1/MCM2/RECQL4/GINS4/TOP2A/DSCC1/DNA2/RAD54B/ERCC6L/PIF1	19	Proliferating Alpha
GO:1901991	negative regulation of mitotic cell cycle phase transition	26/232	251/18866	7.51E-17	2.55E-15	2.07E-15	BRCA1/CDT1/MAD2L1/CDK1/E2F1/BUB1B/CLSPN/AURKB/BUB1/BLM/EZH2/TTK/CDC20/CDC6/ORC1/GTSE1/TRIP13/PLK1/AURKA/CENPF/CDC25C/NDC80/E2F7/CCNB1/E2F8/RFPL1	26	Proliferating Alpha
GO:0050000	chromosome localization	17/232	79/18866	7.58E-17	2.55E-15	2.07E-15	KIFC1/CDCA5/CDT1/CDCA8/SPAG5/KIF14/NUF2/AURKB/KIF2C/DLGAP5/KIF18A/CENPF/PSRC1/NDC80/CENPE/FAM83D/CCNB1	17	Proliferating Alpha
GO:0051303	establishment of chromosome localization	17/232	79/18866	7.58E-17	2.55E-15	2.07E-15	KIFC1/CDCA5/CDT1/CDCA8/SPAG5/KIF14/NUF2/AURKB/KIF2C/DLGAP5/KIF18A/CENPF/PSRC1/NDC80/CENPE/FAM83D/CCNB1	17	Proliferating Alpha
GO:0008608	attachment of spindle microtubules to kinetochore	13/232	34/18866	7.75E-17	2.56E-15	2.08E-15	SGO1/CDT1/SPAG5/KNL1/RACGAP1/NUF2/AURKB/NEK2/KIF2C/KNSTRN/NDC80/CENPE/CCNB1	13	Proliferating Alpha
GO:0000086	G2/M transition of mitotic cell cycle	26/232	254/18866	1.01E-16	3.24E-15	2.63E-15	BRCA1/FOXM1/CCNA2/DTL/CDK1/PKMYT1/KIF14/CLSPN/MELK/AURKB/TPX2/BLM/CDC6/ORC1/NEK2/HMMR/PLK4/CDC25A/CCNB2/PLK1/AURKA/CENPF/CDC25C/CCNB1/STOX1/RFPL1	26	Proliferating Alpha
GO:0033046	negative regulation of sister chromatid segregation	14/232	44/18866	1.01E-16	3.24E-15	2.63E-15	CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/TRIP13/PLK1/CENPF/PTTG1/NDC80/CCNB1/ESPL1	14	Proliferating Alpha
GO:0051985	negative regulation of chromosome segregation	14/232	45/18866	1.45E-16	4.58E-15	3.72E-15	CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/TRIP13/PLK1/CENPF/PTTG1/NDC80/CCNB1/ESPL1	14	Proliferating Alpha
GO:1902749	regulation of cell cycle G2/M phase transition	24/232	217/18866	2.75E-16	8.56E-15	6.95E-15	BRCA1/CHEK1/ATAD5/DTL/CDK1/KIF14/CLSPN/AURKB/TPX2/BLM/CDC6/ORC1/GTSE1/NEK2/HMMR/PLK4/CDC25A/PLK1/AURKA/CENPF/CDC25C/CCNB1/STOX1/RFPL1	24	Proliferating Alpha
GO:0033260	nuclear DNA replication	15/232	60/18866	4.60E-16	1.39E-14	1.13E-14	BRCA2/MCM6/ATAD5/CDT1/MCM7/CDC45/RFC3/RAD51/FEN1/MCM4/GINS1/MCM5/MCM2/POLE2/DNA2	15	Proliferating Alpha
GO:0051784	negative regulation of nuclear division	15/232	60/18866	4.60E-16	1.39E-14	1.13E-14	CHEK1/CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/TRIP13/PLK1/CENPF/PTTG1/FBXO43/NDC80/CCNB1	15	Proliferating Alpha
GO:0006270	DNA replication initiation	13/232	39/18866	6.42E-16	1.89E-14	1.53E-14	ORC6/MCM6/CDT1/CCNE2/MCM7/CDC45/MCM10/MCM4/CDC6/ORC1/MCM5/MCM2/POLE2	13	Proliferating Alpha
GO:2000816	negative regulation of mitotic sister chromatid separation	13/232	39/18866	6.42E-16	1.89E-14	1.53E-14	CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/TRIP13/PLK1/CENPF/PTTG1/NDC80/CCNB1	13	Proliferating Alpha
GO:1905819	negative regulation of chromosome separation	13/232	40/18866	9.41E-16	2.73E-14	2.21E-14	CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/TRIP13/PLK1/CENPF/PTTG1/NDC80/CCNB1	13	Proliferating Alpha
GO:0045839	negative regulation of mitotic nuclear division	14/232	52/18866	1.43E-15	4.08E-14	3.31E-14	CHEK1/CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/TRIP13/PLK1/CENPF/PTTG1/NDC80/CCNB1	14	Proliferating Alpha
GO:2001251	negative regulation of chromosome organization	20/232	148/18866	1.86E-15	5.25E-14	4.26E-14	ATAD2/BRCA1/CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/MCM2/TRIP13/PLK1/TOP2A/CENPF/PTTG1/NDC80/CCNB1/ESPL1/PIF1/PAX5	20	Proliferating Alpha
GO:0033048	negative regulation of mitotic sister chromatid segregation	13/232	42/18866	1.95E-15	5.44E-14	4.41E-14	CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/TRIP13/PLK1/CENPF/PTTG1/NDC80/CCNB1	13	Proliferating Alpha
GO:0072331	signal transduction by p53 class mediator	25/232	267/18866	3.29E-15	9.04E-14	7.34E-14	BRCA2/BRCA1/FOXM1/CHEK1/ATAD5/CDK1/E2F1/RFC3/AURKB/TPX2/BLM/BRIP1/GTSE1/RMI2/BARD1/AURKA/EXO1/DNA2/CDC25C/ANKRD2/E2F7/CCNB1/E2F2/TP73/E2F8	25	Proliferating Alpha
GO:0007094	mitotic spindle assembly checkpoint	12/232	34/18866	3.88E-15	1.01E-13	8.23E-14	CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/TRIP13/PLK1/CENPF/NDC80/CCNB1	12	Proliferating Alpha
GO:0031577	spindle checkpoint	12/232	34/18866	3.88E-15	1.01E-13	8.23E-14	CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/TRIP13/PLK1/CENPF/NDC80/CCNB1	12	Proliferating Alpha
GO:0071173	spindle assembly checkpoint	12/232	34/18866	3.88E-15	1.01E-13	8.23E-14	CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/TRIP13/PLK1/CENPF/NDC80/CCNB1	12	Proliferating Alpha
GO:0071174	mitotic spindle checkpoint	12/232	34/18866	3.88E-15	1.01E-13	8.23E-14	CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/TRIP13/PLK1/CENPF/NDC80/CCNB1	12	Proliferating Alpha
GO:0045841	negative regulation of mitotic metaphase/anaphase transition	12/232	36/18866	8.67E-15	2.23E-13	1.81E-13	CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/TRIP13/PLK1/CENPF/NDC80/CCNB1	12	Proliferating Alpha
GO:0000281	mitotic cytokinesis	15/232	72/18866	8.77E-15	2.23E-13	1.81E-13	PRC1/ANLN/NUSAP1/RACGAP1/KIF23/KIF20B/STMN1/CKAP2/PLK1/CEP55/KIF4A/CENPA/CIT/KIF20A/ESPL1	15	Proliferating Alpha
GO:0007080	mitotic metaphase plate congression	13/232	47/18866	1.02E-14	2.54E-13	2.06E-13	KIFC1/CDCA5/CDT1/CDCA8/KIF14/NUF2/AURKB/KIF2C/KIF18A/PSRC1/NDC80/CENPE/CCNB1	13	Proliferating Alpha
GO:0031055	chromatin remodeling at centromere	13/232	47/18866	1.02E-14	2.54E-13	2.06E-13	CENPM/HELLS/CENPU/CENPW/CENPK/KNL1/OIP5/CENPH/CENPN/CENPA/CENPI/CENPO/HJURP	13	Proliferating Alpha
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	12/232	37/18866	1.27E-14	3.12E-13	2.54E-13	CDT1/MAD2L1/BUB1B/AURKB/BUB1/TTK/CDC20/TRIP13/PLK1/CENPF/NDC80/CCNB1	12	Proliferating Alpha
GO:0045931	positive regulation of mitotic cell cycle	20/232	168/18866	2.24E-14	5.44E-13	4.41E-13	BRCA2/CDCA5/CDT1/MAD2L1/NUSAP1/DTL/CDK1/CDC45/AURKB/CDC6/UBE2C/KIF20B/CDC25A/DLGAP5/AURKA/CDC25C/NDC80/CCNB1/ESPL1/STOX1	20	Proliferating Alpha
GO:0051302	regulation of cell division	20/232	171/18866	3.15E-14	7.58E-13	6.15E-13	PRC1/ORC6/BRCA2/KIF14/RACGAP1/AURKB/BLM/CDC6/KIF23/PLK4/KIF20B/PLK1/AURKA/CIT/ASPM/KIF20A/KIF18B/E2F7/E2F8/RFPL1	20	Proliferating Alpha
GO:0051225	spindle assembly	17/232	115/18866	5.60E-14	1.33E-12	1.08E-12	PRC1/KIFC1/CENPW/SPAG5/KIF11/RACGAP1/BIRC5/AURKB/TPX2/CDC20/NEK2/KIF23/PLK1/MYBL2/KIF4A/AURKA/ASPM	17	Proliferating Alpha
