p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	0.28879636	0.622	0.529	0	0	ABHD12
0	0.288633018	0.753	0.674	0	0	GTF3C6
0	0.28850204	0.619	0.531	0	0	PAM16
0	0.287586059	0.461	0.303	0	0	IVNS1ABP
0	0.28729904	0.76	0.684	0	0	ATP6V0D1
0	0.286059152	0.66	0.584	0	0	ITFG1
0	0.286058816	0.54	0.409	0	0	UBE2S
0	0.285835559	0.318	0.125	0	0	TMEM164
0	0.285619285	0.521	0.404	0	0	CERK
0	0.28556487	0.347	0.191	0	0	DACH1
0	0.28468061	0.345	0.177	0	0	TMEM260
0	0.284614941	0.837	0.78	0	0	UXT
0	0.284473045	0.993	0.971	0	0	HINT1
0	0.284282651	0.944	0.891	0	0	UQCRH
0	0.28422947	0.642	0.549	0	0	PHIP
0	0.284047294	0.659	0.573	0	0	DCXR
0	0.283911828	0.273	0.066	0	0	KCNH6
5.82E-199	0.283848368	0.859	0.872	1.61E-194	0	XBP1
0	0.283703911	0.491	0.358	0	0	ABCD3
0	0.283587163	0.994	0.974	0	0	COX7C
0	0.283265746	0.529	0.378	0	0	EDIL3
0	0.28325169	0.524	0.4	0	0	VWA5A
0	0.282533208	0.688	0.605	0	0	HAGH
0	0.282390951	0.363	0.177	0	0	VWA5B2
0	0.281962668	0.448	0.303	0	0	CCND3
0	0.281926485	0.807	0.739	0	0	GNB2
0	0.281723602	0.66	0.53	0	0	TMEM54
0	0.281617825	0.44	0.319	0	0	TRNP1
0	0.281355991	0.43	0.267	0	0	LRRC24
0	0.281079392	0.793	0.718	0	0	DRAP1
0	0.280670848	0.968	0.939	0	0	YWHAE
0	0.280595628	0.442	0.284	0	0	RTN1
0	0.280347322	0.806	0.751	0	0	NDUFB6
0	0.279926932	0.299	0.115	0	0	AC006369.1
0	0.279818571	0.948	0.909	0	0	ATP5MC3
0	0.279215567	0.525	0.425	0	0	DNAJC4
0	0.279189092	0.548	0.415	0	0	MAGI2-AS3
0	0.278986748	0.675	0.598	0	0	AIG1
0	0.278843926	0.646	0.551	0	0	REEP3
0	0.278027833	0.448	0.315	0	0	ROGDI
0	0.278004008	0.67	0.591	0	0	TNRC6B
0	0.277513209	0.242	0.046	0	0	LDB2
0	0.277292874	0.512	0.391	0	0	NUDT4
0	0.276825445	1	0.994	0	0	RPS15
0	0.276557338	0.824	0.782	0	0	SELENOT
0	0.27522269	0.665	0.571	0	0	ERGIC3
0	0.275132634	0.415	0.281	0	0	CCDC57
0	0.275092086	0.462	0.32	0	0	ARHGAP1
0	0.274860448	0.659	0.594	0	0	TMED7
0	0.274842034	0.622	0.532	0	0	CISD3
0	0.274825747	0.84	0.787	0	0	MRPS21
0	0.274767928	0.875	0.837	0	0	NDUFB9
0	0.274368817	0.245	0.038	0	0	PTPRT
0	0.274363274	0.458	0.332	0	0	NIPSNAP3A
0	0.273262883	0.405	0.247	0	0	PLPPR2
0	0.272955559	0.465	0.313	0	0	GCHFR
0	0.272836697	0.998	0.984	0	0	RPS11
0	0.272778719	0.705	0.635	0	0	YIPF6
0	0.27246909	0.366	0.203	0	0	FKBP1B
0	0.271962883	0.388	0.211	0	0	MYO10
0	0.271722243	0.47	0.327	0	0	EPHX2
0	0.271260837	0.567	0.29	0	0	NBL1
0	0.270492324	0.436	0.247	0	0	SLC40A1
0	0.270473919	0.617	0.536	0	0	ACOT13
0	0.270245075	0.555	0.455	0	0	DDB1
0	0.269746038	0.462	0.342	0	0	GGA2
0	0.269718761	0.322	0.123	0	0	SLC7A14
0	0.269425615	0.59	0.507	0	0	SLC25A1
0	0.269408503	0.488	0.366	0	0	CRELD1
0	0.269281211	0.621	0.487	0	0	P4HA2
0	0.269259045	0.436	0.313	0	0	B9D1
0	0.268793155	0.479	0.376	0	0	NAGLU
0	0.268251553	0.849	0.821	0	0	TMEM208
0	0.268145635	0.908	0.874	0	0	CHMP2A
0	0.267998265	0.696	0.614	0	0	ACLY
0	0.267467393	0.354	0.216	0	0	GRK3
0	0.267372111	0.696	0.582	0	0	CMTM8
0	0.267335026	0.812	0.62	0	0	MIR7-3HG
0	0.267209833	0.85	0.81	0	0	SNRPD2
0	0.266718823	0.303	0.117	0	0	TLCD4
0	0.266361573	0.488	0.378	0	0	VPS41
0	0.265937037	0.965	0.931	0	0	COX5B
0	0.265824149	0.41	0.273	0	0	HSD11B1L
0	0.265297922	0.836	0.769	0	0	ACADVL
0	0.264944474	0.557	0.47	0	0	ATXN2
0	0.264652207	0.85	0.794	0	0	PLP2
0	0.263244949	0.738	0.693	0	0	ERLEC1
0	0.262906761	0.363	0.223	0	0	AC106795.2
0	0.262402606	0.46	0.315	0	0	PLOD3
0	0.261793738	0.303	0.157	0	0	EPG5
0	0.260638025	0.573	0.49	0	0	SMIM4
0	0.260407023	0.282	0.102	0	0	KCND3
0	0.260267527	0.475	0.375	0	0	PRAF2
0	0.2601603	0.453	0.315	0	0	NRXN1
0	0.260067994	0.34	0.158	0	0	ANG
0	0.259943837	0.699	0.582	0	0	ATP6V0E2
0	0.259322494	0.692	0.624	0	0	ARF3
0	0.259093599	0.485	0.379	0	0	DEAF1
0	0.257997802	0.908	0.852	0	0	SNHG6
0	0.257378023	0.341	0.191	0	0	RIMBP2
0	0.257019317	0.318	0.147	0	0	HS6ST3
0	0.256901497	0.563	0.431	0	0	SYT4
0	0.256239196	0.594	0.499	0	0	IMMP1L
0	0.256069489	0.378	0.229	0	0	CASTOR2
0	0.255599512	0.644	0.579	0	0	GRSF1
0	0.255135222	0.797	0.729	0	0	PSME1
0	0.255074242	0.753	0.696	0	0	DGUOK
0	0.254758815	0.353	0.207	0	0	REEP4
0	0.254404013	0.877	0.84	0	0	ATP5F1A
0	0.254208706	0.35	0.156	0	0	SH3KBP1
0	0.252815876	0.6	0.516	0	0	ZNF580
0	0.25262099	0.957	0.934	0	0	NDUFC2
0	0.252304057	0.675	0.596	0	0	TMEM256
0	0.252149437	0.978	0.956	0	0	HLA-C
0	0.251504474	0.444	0.344	0	0	GSTZ1
0	0.250995946	0.699	0.588	0	0	CD320
0	0.250834914	0.548	0.476	0	0	SCAMP1
0	0.25077581	0.728	0.663	0	0	CYB5R3
0	0.250191842	0.305	0.16	0	0	IFIH1
0	0.250058303	0.371	0.235	0	0	SRBD1
0	1.423125544	0.999	0.614	0	1	INS
0	1.40045509	0.972	0.573	0	1	IAPP
0	1.366437289	0.995	0.779	0	1	FXYD2
0	1.282993265	0.986	0.509	0	1	HADH
0	1.138140557	0.929	0.406	0	1	NPTX2
0	1.126653761	0.805	0.266	0	1	MAFA
0	1.089343752	0.801	0.361	0	1	SHISAL2B
0	1.053493669	0.995	0.754	0	1	SCGN
0	0.979985354	0.769	0.36	0	1	RBP4
0	0.887284012	0.978	0.593	0	1	UCHL1
0	0.853348247	0.686	0.316	0	1	DLK1
0	0.853045356	0.868	0.425	0	1	C1QL1
0	0.789324212	0.945	0.569	0	1	ABCC8
0	0.750972981	0.996	0.937	0	1	EIF4A2
0	0.699789801	0.969	0.706	0	1	ERO1B
0	0.690770881	0.865	0.344	0	1	SAMD11
0	0.669207616	0.864	0.611	0	1	SNHG7
0	0.666036516	0.905	0.465	0	1	PKIB
0	0.655364697	0.663	0.451	0	1	DDIT3
0	0.654035627	0.761	0.266	0	1	PDX1
0	0.606910885	0.604	0.114	0	1	ASCL2
0	0.599464858	0.943	0.579	0	1	PPP1R1A
0	0.578109974	0.891	0.549	0	1	CDKN1C
0	0.574275394	1	0.997	0	1	FTH1
0	0.546526345	0.933	0.716	0	1	METRN
0	0.541102192	0.783	0.369	0	1	DHRS2
0	0.532363709	0.72	0.474	0	1	RNF187
0	0.526935304	0.669	0.231	0	1	TMED6
0	0.526326906	0.996	0.949	0	1	PEBP1
0	0.525120354	0.772	0.335	0	1	NKX6-1
0	0.516962325	0.957	0.533	0	1	MEG3
0	0.513271974	0.598	0.25	0	1	ARG2
0	0.512089014	0.818	0.392	0	1	SYT13
0	0.495994815	0.998	0.993	0	1	MT-ND3
0	0.484780569	1	0.999	0	1	RPL3
0	0.482157702	0.904	0.615	0	1	GSN
0	0.47795408	0.797	0.415	0	1	G6PC2
0	0.477073029	0.919	0.575	0	1	PRSS23
0	0.463863803	0.592	0.221	0	1	DBP
0	0.444273288	0.998	0.996	0	1	MT-ND4
0	0.439633688	0.994	0.938	0	1	CCNI
0	0.427860925	0.972	0.753	0	1	BEX2
0	0.424662767	0.852	0.527	0	1	PARVB
0	0.421100423	0.604	0.225	0	1	TUBB2B
0	0.419321142	0.909	0.709	0	1	SNHG32
0	0.403683474	0.49	0.162	0	1	APCDD1L-DT
0	0.394322884	0.719	0.326	0	1	TMEM37
0	0.393911571	0.817	0.32	0	1	ADCYAP1
0	0.391565929	0.875	0.596	0	1	PFN2
0	0.387547166	0.914	0.622	0	1	MAFB
0	0.384790423	0.993	0.924	0	1	CIRBP
0	0.381465376	0.775	0.419	0	1	INSM1
0	0.381351833	0.875	0.458	0	1	PCSK1
0	0.380884772	0.877	0.568	0	1	ATP6V0E2
0	0.378737735	0.706	0.339	0	1	KCNK16
0	0.372661542	0.56	0.174	0	1	C1orf127
0	0.371056557	0.812	0.569	0	1	EEF1A2
0	0.369833	0.982	0.882	0	1	EIF3E
0	0.357954889	0.65	0.293	0	1	FFAR1
0	0.355539021	1	0.992	0	1	RPL5
0	0.355518273	0.771	0.429	0	1	ATP2A3
0	0.353627705	0.63	0.253	0	1	CASR
0	0.353309083	0.558	0.225	0	1	PFKFB2
0	0.349008279	0.556	0.224	0	1	NR0B1
0	0.344973183	0.676	0.327	0	1	OTULINL
0	0.343727217	0.883	0.699	0	1	CAMK2N1
0	0.335251885	0.594	0.295	0	1	MNX1
0	0.334977431	0.998	0.995	0	1	MT-CO2
0	0.329297541	0.963	0.663	0	1	GAD2
0	0.328099533	0.961	0.841	0	1	TOMM20
0	0.327978852	0.541	0.234	0	1	TSPAN1
0	0.327312548	0.997	0.993	0	1	MT-CYB
0	0.326906028	0.948	0.669	0	1	SLC30A8
0	0.324078426	0.73	0.414	0	1	PLCXD3
0	0.321339961	0.9	0.645	0	1	MAP1LC3A
0	0.320118869	0.879	0.642	0	1	NAPA
0	0.317274223	0.54	0.216	0	1	MPP1
0	0.317101183	0.972	0.811	0	1	VAMP2
0	0.316669553	1	0.994	0	1	RPS3
0	0.315496627	1	0.992	0	1	RPL24
0	0.31499961	0.869	0.601	0	1	TSPAN13
0	0.313908093	0.904	0.72	0	1	UBXN1
0	0.310463023	0.805	0.501	0	1	LYSMD2
0	0.310303547	0.786	0.447	0	1	STX1A
0	0.309351444	0.769	0.439	0	1	NKX2-2
0	0.304350501	0.419	0.127	0	1	FFAR4
0	0.303832922	0.823	0.563	0	1	FAM200B
0	0.302648933	0.965	0.849	0	1	EIF3H
0	0.298910651	0.53	0.219	0	1	SRD5A1
0	0.298654216	0.998	0.997	0	1	MT-ND2
0	0.296523677	0.771	0.435	0	1	SORL1
0	0.296096965	0.969	0.907	0	1	MT-ND4L
0	0.293370784	1	0.998	0	1	FTL
0	0.293255839	0.776	0.493	0	1	RRAGD
0	0.293220752	0.962	0.795	0	1	GAS5
0	0.290852044	0.997	0.995	0	1	MT-CO1
0	0.290602434	0.937	0.761	0	1	SELENOW
0	0.290168257	0.457	0.151	0	1	HIST3H2A
0	0.289247693	0.793	0.522	0	1	SURF2
0	0.287711706	0.677	0.373	0	1	MLXIPL
0	0.285271045	0.997	0.96	0	1	RPL4
0	0.282192292	1	0.994	0	1	RPS4X
0	0.282032358	0.721	0.514	0	1	STMN2
0	0.281903335	0.998	0.995	0	1	MT-ATP6
0	0.280892687	1	0.995	0	1	RPL17
0	0.280243431	0.6	0.258	0	1	TAGLN3
0	0.276575214	0.998	0.968	0	1	PFDN5
0	0.274810258	0.968	0.858	0	1	ST13
0	0.273320293	0.839	0.612	0	1	EPB41L4A-AS1
0	0.273156678	0.955	0.815	0	1	SNHG8
0	0.268188655	0.855	0.601	0	1	BTG3
0	0.26624358	0.997	0.958	0	1	RPL36AL
0	0.266067348	0.62	0.299	0	1	SCD5
0	0.264846729	0.827	0.573	0	1	CMTM8
0	0.26481259	1	0.98	0	1	GNAS
0	0.264753883	0.985	0.758	0	1	SCG3
0	0.264140229	1	0.996	0	1	RPL7A
0	0.263938841	0.996	0.958	0	1	RPL23
0	0.26280229	0.823	0.589	0	1	WNT4
0	0.262697158	1	0.992	0	1	RPS23
0	0.258964339	0.919	0.635	0	1	PAX6
0	0.258279218	0.546	0.28	0	1	SCN1B
0	0.258092517	0.994	0.785	0	1	BEX1
0	0.25459962	0.31	0.084	0	1	CTSV
0	0.253834902	0.436	0.161	0	1	MRLN
0	0.250045329	0.915	0.74	0	1	ISCU
0	1.973087102	0.967	0.575	0	2	IAPP
0	1.327024483	1	0.614	0	2	INS
0	1.312228416	0.866	0.356	0	2	SHISAL2B
0	1.300308451	0.86	0.262	0	2	MAFA
0	1.174257334	0.941	0.338	0	2	SAMD11
0	1.160248103	0.727	0.313	0	2	DLK1
0	1.144126767	0.983	0.532	0	2	MEG3
0	0.973522515	0.655	0.379	0	2	ID1
0	0.972862624	0.772	0.378	0	2	TFF3
0	0.956557449	0.97	0.511	0	2	HADH
0	0.949337916	0.655	0.121	0	2	SIX3
0	0.945792117	0.968	0.568	0	2	ABCC8
0	0.916884891	0.953	0.611	0	2	GSN
0	0.9107543	0.864	0.426	0	2	C1QL1
0	0.880097376	0.898	0.41	0	2	NPTX2
0	0.850010986	0.976	0.594	0	2	UCHL1
0	0.787908652	0.983	0.661	0	2	GAD2
0	0.769327767	0.919	0.568	0	2	RASD1
0	0.755346562	0.991	0.754	0	2	SCGN
0	0.737802844	0.945	0.716	0	2	METRN
0	0.729547332	0.917	0.455	0	2	PCSK1
0	0.720288181	0.421	0.182	0	2	NPY
0	0.710739144	0.986	0.666	0	2	SLC30A8
0	0.706097869	0.976	0.706	0	2	ERO1B
0	0.693923225	0.904	0.549	0	2	CDKN1C
0	0.672398776	0.874	0.505	0	2	PCP4
0	0.659092432	0.502	0.079	0	2	SIX3-AS1
0	0.624139556	0.547	0.16	0	2	RGS16
0	0.622313332	0.834	0.412	0	2	G6PC2
0	0.618694896	0.759	0.268	0	2	PDX1
0	0.600529507	0.871	0.316	0	2	ADCYAP1
0	0.595614132	0.999	0.993	0	2	MT-ND3
0	0.58340046	0.997	0.949	0	2	PEBP1
0	0.572212389	0.7	0.225	0	2	BMP5
0	0.569831329	0.822	0.392	0	2	SYT13
0	0.568988986	0.641	0.271	0	2	SCN1B
0	0.56727376	0.77	0.371	0	2	DHRS2
0	0.564712131	0.995	0.938	0	2	EIF4A2
0	0.563216294	0.991	0.758	0	2	SCG3
0	0.542861832	0.993	0.903	0	2	SEC11C
0	0.53925395	1	0.98	0	2	GNAS
0	0.52947113	0.761	0.334	0	2	KCNK16
0	0.523039456	0.757	0.338	0	2	NKX6-1
0	0.518232522	0.611	0.228	0	2	TSPAN1
0	0.512095973	0.894	0.599	0	2	TSPAN13
0	0.510891198	0.769	0.35	0	2	OLFM2
0	0.504377818	0.63	0.168	0	2	C1orf127
0	0.501183841	0.893	0.574	0	2	CADM1
0	0.484479642	0.754	0.511	0	2	STMN2
0	0.477914517	0.886	0.568	0	2	ATP6V0E2
0	0.475805685	0.873	0.585	0	2	WNT4
0	0.470273595	0.993	0.925	0	2	CIRBP
0	0.468489614	0.702	0.305	0	2	PRUNE2
0	0.46580019	0.878	0.599	0	2	BTG3
0	0.459817331	0.83	0.568	0	2	EEF1A2
0	0.447899954	0.802	0.446	0	2	STX1A
0	0.446139745	0.91	0.645	0	2	MAP1LC3A
0	0.443651242	0.984	0.86	0	2	SNRPN
0	0.42445904	0.882	0.542	0	2	TIMP2
0	0.407656536	1	0.994	0	2	RPS4X
0	0.404992169	0.787	0.438	0	2	NKX2-2
0	0.404368774	0.972	0.811	0	2	VAMP2
0	0.401999139	0.999	0.993	0	2	MT-CYB
0	0.401535008	0.995	0.786	0	2	BEX1
0	0.401474289	0.841	0.528	0	2	PARVB
0	0.394577643	0.994	0.937	0	2	TOMM7
0	0.394561257	0.652	0.252	0	2	CASR
0	0.389644289	1	0.992	0	2	RPL5
0	0.386363958	0.909	0.689	0	2	MEIS2
0	0.386048917	0.727	0.408	0	2	HOPX
0	0.384453511	0.793	0.433	0	2	SORL1
0	0.382719146	1	0.999	0	2	RPL3
0	0.373486499	0.656	0.304	0	2	NECTIN3
0	0.372505026	0.907	0.577	0	2	PRSS23
0	0.371880198	0.962	0.754	0	2	BEX2
0	0.366685329	0.698	0.371	0	2	MLXIPL
0	0.361578727	0.4	0.24	0	2	ID3
0	0.359089659	0.454	0.105	0	2	SSTR5-AS1
0	0.35824877	0.978	0.882	0	2	EIF3E
0	0.349232209	0.835	0.473	0	2	PKIB
0	0.348598221	0.804	0.502	0	2	LYSMD2
0	0.348003021	0.931	0.786	0	2	FXYD2
0	0.345444364	0.999	0.996	0	2	MT-ND1
0	0.34520071	1	0.992	0	2	RPS23
0	0.341682769	0.74	0.414	0	2	PLCXD3
0	0.337785563	1	0.994	0	2	RPS3
0	0.335297389	0.503	0.173	0	2	ELMO1
0	0.327342905	0.467	0.127	0	2	ZNF385D
0	0.326989032	0.581	0.269	0	2	TBC1D22A
0	0.325246102	1	0.801	0	2	PCSK1N
0	0.325210806	0.996	0.96	0	2	RPL4
0	0.324725169	0.629	0.296	0	2	FFAR1
0	0.32012279	0.457	0.145	0	2	ZC3H3
0	0.319842857	0.775	0.436	0	2	SYNE2
0	0.318657367	0.469	0.158	0	2	MRLN
0	0.316895559	0.997	0.969	0	2	PFDN5
0	0.313717813	1	0.995	0	2	RPL17
0	0.312413232	0.674	0.339	0	2	ELAVL4
0	0.309882742	1	0.992	0	2	RPL24
0	0.305439075	0.999	0.994	0	2	MT-CO3
0	0.304071457	0.839	0.536	0	2	SYT7
0	0.303309389	0.604	0.258	0	2	TAGLN3
0	0.299893413	0.721	0.404	0	2	DUSP26
0	0.298535849	0.845	0.599	0	2	PFN2
0	0.298281866	1	0.992	0	2	RPL6
0	0.298029529	0.883	0.691	0	2	MXRA7
0	0.29421862	0.538	0.209	0	2	LSAMP
0	0.293403298	0.999	0.996	0	2	MT-ND4
0	0.290713518	0.626	0.299	0	2	SCD5
0	0.287997366	0.446	0.145	0	2	ENTPD3
0	0.287033681	0.733	0.424	0	2	INSM1
0	0.285098955	0.46	0.187	0	2	SLC43A2
0	0.284830053	0.641	0.331	0	2	OTULINL
0	0.282559505	0.308	0.053	0	2	AL118508.1
0	0.281989357	0.709	0.426	0	2	C11orf1
0	0.281107711	0.994	0.946	0	2	ATP6V1G1
0	0.273628361	0.736	0.433	0	2	ATP2A3
0	0.27358548	0.799	0.566	0	2	FAM200B
0	0.273584565	0.665	0.379	0	2	FAM229B
0	0.270635214	0.556	0.239	0	2	MEG8
0	0.267754059	0.877	0.582	0	2	NEUROD1
0	0.267751372	0.622	0.381	0	2	AP3B1
0	0.265352185	0.766	0.515	0	2	RNF130
0	0.26521755	0.374	0.12	0	2	NEFM
0	0.264729654	0.512	0.23	0	2	PFKFB2
0	0.262624872	0.512	0.211	0	2	SUSD4
0	0.257231883	1	0.996	0	2	RPL7A
0	0.255877278	0.86	0.643	0	2	SVIP
0	0.254090629	0.773	0.524	0	2	SURF2
0	0.25141945	0.999	0.99	0	2	RPL34
0	0.250766815	0.914	0.758	0	2	SURF4
0	2.321315992	0.903	0.552	0	3	CDKN1C
0	1.725024329	0.944	0.598	0	3	DEPP1
0	1.407561101	1	0.618	0	3	INS
0	1.37136914	0.68	0.483	0	3	MT1X
0	1.366320918	0.614	0.262	0	3	HILPDA
0	1.293280427	0.872	0.636	0	3	IER3
0	1.041727644	0.976	0.537	0	3	MEG3
0	1.021510545	0.865	0.431	0	3	CEBPD
0	1.001699077	0.834	0.442	0	3	CITED2
0	0.912471559	0.889	0.465	0	3	NOL3
0	0.898569285	0.692	0.32	0	3	DLK1
0	0.873490738	0.848	0.319	0	3	SLC6A6
0	0.869883837	0.853	0.51	0	3	PCP4
0	0.812966616	0.776	0.325	0	3	TMEM37
0	0.78065256	0.908	0.576	0	3	CADM1
0	0.749401406	0.682	0.257	0	3	ADM
0	0.738321855	0.858	0.351	0	3	SAMD11
0	0.719671748	0.489	0.135	0	3	GPSM1
0	0.715617174	0.965	0.784	0	3	FXYD2
0	0.680356298	0.942	0.581	0	3	IAPP
3.95E-258	0.666647001	0.521	0.41	1.10E-253	3	MT1E
2.23E-273	0.642177577	0.675	0.527	6.18E-269	3	MT2A
0	0.639526413	1	0.98	0	3	GNAS
0	0.636246302	0.887	0.587	0	3	WNT4
0	0.620778927	0.96	0.599	0	3	UCHL1
0	0.615683514	0.952	0.793	0	3	DSP
0	0.602388366	0.849	0.577	0	3	RASD1
0	0.601114103	0.912	0.617	0	3	GSN
0	0.598379749	0.556	0.166	0	3	LUCAT1
0	0.592509692	0.92	0.622	0	3	PLOD2
0	0.58489614	0.686	0.389	0	3	TFF3
0	0.57903278	0.673	0.334	0	3	C2CD4A
0	0.576394252	0.863	0.508	0	3	ENO2
0	0.569804299	0.889	0.534	0	3	SYT7
0	0.568392572	0.927	0.519	0	3	HADH
0	0.559342863	0.857	0.568	0	3	EEF1A2
0	0.555197009	0.627	0.394	0	3	MT1F
0	0.550245352	0.92	0.68	0	3	VEGFA
0	0.546632498	0.789	0.405	0	3	HOPX
0	0.542280496	0.381	0.09	0	3	KISS1R
0	0.538515459	0.911	0.627	0	3	PAPSS2
0	0.537011612	0.89	0.759	0	3	TSC22D1
0	0.536456368	0.82	0.435	0	3	SORL1
0	0.5267928	0.829	0.325	0	3	ADCYAP1
0	0.507970219	0.884	0.622	0	3	MIR7-3HG
0	0.504872899	0.46	0.171	0	3	RGS16
0	0.501435043	0.719	0.339	0	3	ELAVL4
0	0.494896648	0.644	0.396	0	3	C2CD4B
0	0.492260959	0.756	0.425	0	3	INSM1
0	0.49171901	0.896	0.67	0	3	STMP1
0	0.491536685	0.741	0.343	0	3	ZNF395
0	0.488050293	0.78	0.421	0	3	G6PC2
0	0.48023104	0.815	0.422	0	3	NPTX2
0	0.4763128	0.636	0.293	0	3	FBXO17
0	0.469209278	0.878	0.462	0	3	PCSK1
0	0.46008771	0.704	0.328	0	3	OTULINL
0	0.444868148	0.875	0.52	0	3	NDRG1
0	0.438762549	0.937	0.801	0	3	CIB1
0	0.435483221	0.992	0.939	0	3	EIF4A2
0	0.427527834	0.971	0.869	0	3	PGK1
0	0.426769972	0.962	0.666	0	3	GAD2
0	0.422959261	0.999	0.998	0	3	GAPDH
0	0.421960501	0.752	0.434	0	3	ATP2A3
0	0.4182774	0.614	0.285	0	3	TMEM132A
0	0.418248268	0.864	0.555	0	3	TMOD1
0	0.415321945	0.968	0.896	0	3	DBI
0	0.415228886	0.635	0.327	0	3	TPPP3
0	0.41435731	0.998	0.993	0	3	MT-ND3
0	0.413954066	0.434	0.16	0	3	CAPS
0	0.404297406	0.691	0.325	0	3	EPAS1
0	0.40366238	0.993	0.943	0	3	TPI1
0	0.403578915	0.648	0.313	0	3	PRUNE2
0	0.403310819	0.89	0.649	0	3	MAP1LC3A
0	0.403033084	0.68	0.362	0	3	OLFM2
0	0.402989067	0.989	0.926	0	3	CIRBP
0	0.394346188	0.567	0.226	0	3	FAM222A
0	0.391756511	0.506	0.218	0	3	WDR25
0	0.384260387	0.671	0.327	0	3	LMO1
0	0.378643366	0.797	0.436	0	3	C1QL1
0	0.378359881	0.668	0.277	0	3	MIR210HG
0	0.378098438	0.594	0.238	0	3	BMP5
0	0.376727671	0.608	0.29	0	3	GPX2
0	0.374712352	0.718	0.379	0	3	DHRS2
0	0.373648986	0.999	0.996	0	3	MT-ND4
1.32E-278	0.368004299	0.567	0.389	3.67E-274	3	ID1
0	0.365542085	0.558	0.234	0	3	TUBB2B
0	0.362634898	0.677	0.365	0	3	ARRDC3
0	0.362592823	0.872	0.624	0	3	CXXC5
0	0.358886055	0.915	0.789	0	3	TECR
0	0.356573702	0.999	0.993	0	3	MT-CYB
0	0.356029114	0.812	0.594	0	3	PPP1R1A
0	0.352519822	0.683	0.407	0	3	CNP
0	0.34844546	0.827	0.651	0	3	RHOBTB3
0	0.34823517	0.959	0.756	0	3	BEX2
0	0.346811255	0.906	0.58	0	3	PRSS23
0	0.346684968	0.637	0.298	0	3	FFAR1
0	0.34586263	0.388	0.105	0	3	C9orf135
0	0.345662067	0.535	0.238	0	3	TSPAN1
0	0.337734472	0.868	0.634	0	3	CFAP36
0	0.337254063	0.648	0.286	0	3	MAFA
0	0.336552901	1	0.991	0	3	MIF
0	0.335515006	0.935	0.763	0	3	SELENOW
0	0.335232942	0.563	0.302	0	3	PLEKHM2
0	0.328826983	0.992	0.946	0	3	ATP6V1G1
0	0.328440759	0.991	0.956	0	3	RTN4
0	0.324764398	0.351	0.136	0	3	FFAR4
0	0.32430693	0.56	0.24	0	3	SLC7A5
0	0.322979625	0.794	0.62	0	3	SNHG7
0	0.31636467	0.539	0.283	0	3	SCN1B
0	0.315002689	0.443	0.222	0	3	EDN3
0	0.313338626	0.726	0.433	0	3	RPH3AL
0	0.309958877	0.338	0.109	0	3	PPP1R3C
0	0.308003987	0.571	0.275	0	3	AMPD2
0	0.308001052	0.418	0.123	0	3	CABP7
0	0.307818502	0.998	0.994	0	3	MT-CO3
0	0.303836218	0.883	0.685	0	3	FAM162A
0	0.301312481	0.734	0.501	0	3	AOPEP
0	0.300288057	0.982	0.761	0	3	SCG3
0	0.299470696	0.826	0.477	0	3	PKIB
0	0.29929033	0.409	0.106	0	3	LRRTM3
0	0.293126055	0.928	0.805	0	3	BNIP3
0	0.291274749	0.856	0.548	0	3	TIMP2
0	0.289554599	0.535	0.244	0	3	MEG8
0	0.289539267	0.389	0.115	0	3	CD72
0	0.289134854	0.712	0.415	0	3	BHLHE40
0	0.28909413	0.873	0.693	0	3	MXRA7
0	0.285769345	0.534	0.304	0	3	CHD7
0	0.281826603	0.702	0.409	0	3	C14orf132
0	0.281634394	0.411	0.162	0	3	GJD2
0	0.280252769	0.553	0.238	0	3	HSF4
0	0.278299594	0.578	0.262	0	3	CASR
0	0.277574656	0.529	0.227	0	3	PLCB4
0	0.275454007	0.405	0.159	0	3	HIST3H2A
0	0.27538146	0.715	0.435	0	3	KCNK3
0	0.275032803	0.838	0.631	0	3	PGRMC2
0	0.274325096	0.76	0.517	0	3	VOPP1
0	0.273548704	0.905	0.721	0	3	METRN
0	0.273548238	0.614	0.311	0	3	NECTIN3
0	0.272571156	0.68	0.41	0	3	TMEM109
0	0.271564896	0.958	0.814	0	3	VAMP2
0	0.270893903	0.74	0.455	0	3	STX1A
0	0.270048342	0.959	0.823	0	3	C4orf3
0	0.267490168	0.82	0.571	0	3	DNAJB9
0	0.267175826	0.974	0.907	0	3	MT-ND4L
0	0.266131631	0.992	0.955	0	3	ENO1
0	0.265227594	0.646	0.391	0	3	SLC39A14
0	0.264582681	0.927	0.672	0	3	DNAJC12
0	0.263793137	0.976	0.862	0	3	SNRPN
0	0.260896975	1	0.999	0	3	RPL3
0	0.260273373	0.613	0.363	0	3	SREBF1
0	0.253182555	0.986	0.939	0	3	CCNI
0	0.252642665	0.843	0.606	0	3	TSPAN13
0	0.252327335	0.7	0.518	0	3	STMN2
0	0.251433137	0.999	0.995	0	3	MT-CO2
0	2.039573332	0.999	0.686	0	4	GCG
0	1.774948345	1	0.811	0	4	TTR
0	1.765344104	0.908	0.241	0	4	IRX2
0	1.62806009	0.992	0.729	0	4	VGF
0	1.581055038	0.989	0.435	0	4	TM4SF4
0	1.453643664	0.99	0.641	0	4	TMEM176B
0	1.430198192	0.831	0.196	0	4	C5orf38
0	1.426280729	0.767	0.533	0	4	NDRG1
