Gene	Ensembl	Symbol	BioType	gene_short_name	num_cells_expressed	pval	qval	CorrCoef	CorrP	CorrFDR	Significance
ENSG00000174307:PHLDA3	ENSG00000174307	PHLDA3	protein_coding	PHLDA3	26	0.000161531033352985	0.0142486401214536	0.438734448158077	0.0249511555374343	0.671459790884236	Significant
ENSG00000131477:RAMP2	ENSG00000131477	RAMP2	protein_coding	RAMP2	26	0.000715353408928767	0.0455441670351315	-0.436618913973907	0.0257401463017888	0.673286720922907	Significant
ENSG00000151006:PRSS53	ENSG00000151006	PRSS53	protein_coding	PRSS53	26	0.000395633341577694	0.028047491279761	-0.436583971924591	0.0257533453853306	0.673286720922907	Significant
ENSG00000188803:SHISA6	ENSG00000188803	SHISA6	protein_coding	SHISA6	26	0.000105205213750753	0.0103025326059053	0.434614435592787	0.0265062209417104	0.675670691198797	Significant
ENSG00000233355:CHRM3-AS2	ENSG00000233355	CHRM3-AS2	processed_transcript	CHRM3-AS2	26	0.000222536180952463	0.0178158553365893	-0.431263615923621	0.0278279005686898	0.683029251537822	Significant
ENSG00000107731:UNC5B	ENSG00000107731	UNC5B	protein_coding	UNC5B	26	5.37599953566791e-06	0.00088116826431788	0.430498719280409	0.0281369291384874	0.686583455326093	Significant
ENSG00000140832:MARVELD3	ENSG00000140832	MARVELD3	protein_coding	MARVELD3	26	3.33010093219572e-05	0.00396711147649358	-0.430433858208328	0.0281632605966482	0.686583455326093	Significant
ENSG00000131080:EDA2R	ENSG00000131080	EDA2R	protein_coding	EDA2R	26	0.000583268507017422	0.0378649395103361	0.429269175373425	0.0286394734944234	0.688748045712403	Significant
ENSG00000170561:IRX2	ENSG00000170561	IRX2	protein_coding	IRX2	26	3.52253973637856e-06	0.000636011061308164	-0.428124682088733	0.0291137285222907	0.689226736932281	Significant
ENSG00000165186:PTCHD1	ENSG00000165186	PTCHD1	protein_coding	PTCHD1	16	4.34356012393736e-09	1.79257175043422e-06	0.428063619752245	0.0291392080678256	0.689226736932281	Significant
ENSG00000123130:ACOT9	ENSG00000123130	ACOT9	protein_coding	ACOT9	26	6.11341854977743e-06	0.000981161222943794	0.425807893036471	0.0300931088197178	0.689226736932281	Significant
ENSG00000026103:FAS	ENSG00000026103	FAS	protein_coding	FAS	26	7.54359194565231e-05	0.00795185301951046	0.425542995867125	0.0302067561199269	0.689226736932281	Significant
ENSG00000156103:MMP16	ENSG00000156103	MMP16	protein_coding	MMP16	26	0.000383486963733118	0.0275241217976276	0.424332290697471	0.0307305768780341	0.689226736932281	Significant
ENSG00000154102:C16orf74	ENSG00000154102	C16orf74	protein_coding	C16orf74	26	0.000204626892936179	0.0167699720661278	-0.42433148109817	0.0307309295819651	0.689226736932281	Significant
ENSG00000128228:SDF2L1	ENSG00000128228	SDF2L1	protein_coding	SDF2L1	26	3.90431113083231e-05	0.00455719871437704	0.423654251139843	0.0310271073366154	0.689226736932281	Significant
ENSG00000113361:CDH6	ENSG00000113361	CDH6	protein_coding	CDH6	26	5.80150862089819e-06	0.000944215955898437	-0.423190805751055	0.0312311065781852	0.689226736932281	Significant
ENSG00000145358:DDIT4L	ENSG00000145358	DDIT4L	protein_coding	DDIT4L	24	1.46540669795754e-06	0.000303869156716339	-0.422516080546851	0.0315300299154725	0.689226736932281	Significant
ENSG00000081803:CADPS2	ENSG00000081803	CADPS2	protein_coding	CADPS2	26	0.000428391824268651	0.0298209742490144	0.421262702667949	0.0320914034426849	0.69277436735241	Significant
ENSG00000111371:SLC38A1	ENSG00000111371	SLC38A1	protein_coding	SLC38A1	26	8.07455928267491e-05	0.00825713006999557	0.416015123076748	0.0345293345125573	0.70922938293627	Significant
ENSG00000159166:LAD1	ENSG00000159166	LAD1	protein_coding	LAD1	26	0.000461291081183293	0.0312636310182613	0.415017088859929	0.0350093232402974	0.70922938293627	Significant
ENSG00000204632:HLA-G	ENSG00000204632	HLA-G	protein_coding	HLA-G	25	1.19504546127284e-06	0.000255728663476635	-0.414826592646971	0.0351015419823566	0.70922938293627	Significant
ENSG00000170955:CAVIN3	ENSG00000170955	CAVIN3	protein_coding	CAVIN3	26	5.72665818703775e-05	0.00639366170824297	0.413982251156393	0.0355126231975689	0.70922938293627	Significant
ENSG00000183837:PNMA3	ENSG00000183837	PNMA3	protein_coding	PNMA3	25	5.05467998143718e-05	0.00575461620940861	-0.413370522084952	0.0358128462587784	0.70922938293627	Significant
ENSG00000262712:AC012676.1	ENSG00000262712	AC012676.1	lncRNA	AC012676.1	26	1.65345113184407e-10	1.2326744873564e-07	-0.412692935380378	0.0361477504532659	0.710606623078349	Significant
ENSG00000166573:GALR1	ENSG00000166573	GALR1	protein_coding	GALR1	25	0.000454765964368747	0.0309120476544886	0.4102424230457	0.0373798410701882	0.718610231916052	Significant
ENSG00000104725:NEFL	ENSG00000104725	NEFL	processed_transcript	NEFL	25	4.64268251552343e-07	0.000115373156576626	0.409838165477459	0.0375862716808793	0.719487547750238	Significant
ENSG00000171004:HS6ST2	ENSG00000171004	HS6ST2	protein_coding	HS6ST2	26	0.000575801843296145	0.0375914022610656	-0.408504848532208	0.0382735571858846	0.725243047666055	Significant
ENSG00000120913:PDLIM2	ENSG00000120913	PDLIM2	protein_coding	PDLIM2	26	0.000785904381943164	0.0483972422156512	-0.407453686134311	0.0388224144533358	0.725243047666055	Significant
ENSG00000233912:AC026202.2	ENSG00000233912	AC026202.2	lncRNA	AC026202.2	26	3.24158113401713e-05	0.00390188445772239	0.407163503537168	0.0389750277011484	0.725243047666055	Significant
ENSG00000151834:GABRA2	ENSG00000151834	GABRA2	protein_coding	GABRA2	26	7.17485489792823e-07	0.000164176308461405	-0.405691943462015	0.0397563054159413	0.728081317534512	Significant
ENSG00000154027:AK5	ENSG00000154027	AK5	protein_coding	AK5	26	0.000137284539362649	0.0124732117952805	0.405482154102499	0.0398686915466004	0.728081317534512	Significant
ENSG00000102362:SYTL4	ENSG00000102362	SYTL4	protein_coding	SYTL4	25	0.000452703296058199	0.030862613201183	0.405261951186834	0.0399869273890026	0.728081317534512	Significant
ENSG00000128285:MCHR1	ENSG00000128285	MCHR1	protein_coding	MCHR1	26	1.47260376237419e-06	0.000303869156716339	-0.40497384066366	0.0401420455640191	0.728081317534512	Significant
ENSG00000250101:AC106795.3	ENSG00000250101	AC106795.3	lncRNA	AC106795.3	24	0.000372874500544326	0.0269296955689998	-0.402704618129484	0.0413805447636621	0.730639419103222	Significant
ENSG00000272834:AL022238.2	ENSG00000272834	AL022238.2	lncRNA	AL022238.2	26	0.000780490444003465	0.0482297183191553	0.401329829732118	0.042145478425627	0.73639271478149	Significant
ENSG00000188266:HYKK	ENSG00000188266	HYKK	protein_coding	HYKK	26	0.0479540857877672	0.69702319285603	0.738067011665109	1.67975066823261e-05	0.129402392311746	Non-significant
ENSG00000204611:ZNF616	ENSG00000204611	ZNF616	protein_coding	ZNF616	26	0.0534046435791166	0.730316401039624	0.714291131147332	4.15604090505592e-05	0.151367086480286	Non-significant
ENSG00000230623:AC104461.1	ENSG00000230623	AC104461.1	lncRNA	AC104461.1	26	0.00299589116625227	0.128934898963233	0.697349837531318	7.51922605934597e-05	0.193085370508383	Non-significant
ENSG00000139517:LNX2	ENSG00000139517	LNX2	protein_coding	LNX2	26	0.0479410771207891	0.69702319285603	0.68763496272559	0.000103796177285272	0.239883345323992	Non-significant
ENSG00000250903:GMDS-DT	ENSG00000250903	GMDS-DT	lncRNA	GMDS-DT	26	0.0197526627262687	0.429351884696376	0.683886974455513	0.000117165687643418	0.246165109738821	Non-significant
ENSG00000173480:ZNF417	ENSG00000173480	ZNF417	protein_coding	ZNF417	26	0.0745039243441855	0.830212244705145	0.670455508126806	0.00017837291745993	0.281234678750894	Non-significant
ENSG00000162769:FLVCR1	ENSG00000162769	FLVCR1	protein_coding	FLVCR1	26	0.0208237372492201	0.442925786593457	0.669534285161	0.000183448559878855	0.281234678750894	Non-significant
ENSG00000274565:AC080038.1	ENSG00000274565	AC080038.1	lncRNA	AC080038.1	8	0.0352794546321401	0.593537662908145	-0.667331084774325	0.000196105083575733	0.281234678750894	Non-significant
ENSG00000286909:AC024560.4	ENSG00000286909	AC024560.4	lncRNA	AC024560.4	26	0.00472291286727021	0.175202631260805	0.665469089292407	0.00020739254257848	0.281234678750894	Non-significant
ENSG00000236318:AC019117.1	ENSG00000236318	AC019117.1	lincRNA	AC019117.1	25	0.00243944299162414	0.110762214104962	-0.665193653240485	0.000209109727324794	0.281234678750894	Non-significant
ENSG00000275720:AC243830.2	ENSG00000275720	AC243830.2	lncRNA	AC243830.2	25	0.00271174069248499	0.119510439106076	0.661860103093926	0.000230903313481709	0.281234678750894	Non-significant
ENSG00000085840:ORC1	ENSG00000085840	ORC1	protein_coding	ORC1	24	0.0639067424149621	0.78230294278517	0.658392021100153	0.000255665173671821	0.2906363284944	Non-significant
ENSG00000105866:SP4	ENSG00000105866	SP4	protein_coding	SP4	26	0.10397710836238	0.924263990609081	0.653563786117316	0.000293999768121012	0.2906363284944	Non-significant
ENSG00000164211:STARD4	ENSG00000164211	STARD4	protein_coding	STARD4	26	0.00202504147770725	0.0978600874879501	0.652546772150381	0.000302687056338648	0.2906363284944	Non-significant
ENSG00000271383:NBPF19	ENSG00000271383	NBPF19	protein_coding	NBPF19	25	0.00203249404781374	0.0978603540396317	0.650741861605721	0.000318658474796706	0.2906363284944	Non-significant
ENSG00000158079:PTPDC1	ENSG00000158079	PTPDC1	protein_coding	PTPDC1	26	0.0493901266976483	0.704177458394744	0.650685550653687	0.000319168395098404	0.2906363284944	Non-significant
ENSG00000249042:AC008771.1	ENSG00000249042	AC008771.1	lncRNA	AC008771.1	26	0.0121929963159597	0.315910692666082	0.647214530188727	0.000352010667752458	0.290954170004347	Non-significant
ENSG00000011465:DCN	ENSG00000011465	DCN	protein_coding	DCN	15	0.00358415636201358	0.146841726927689	-0.64716460036215	0.000352503862235374	0.290954170004347	Non-significant
ENSG00000146670:CDCA5	ENSG00000146670	CDCA5	protein_coding	CDCA5	26	0.00724191396486457	0.236283897559712	0.642605236857854	0.000400165157005875	0.308273898118759	Non-significant
ENSG00000286216:AC104335.2	ENSG00000286216	AC104335.2	lncRNA	AC104335.2	9	0.105519992893951	0.928126038946076	-0.640633928694892	0.000422454461732494	0.309992524056204	Non-significant
ENSG00000280798:LINC00294	ENSG00000280798	LINC00294	lncRNA	LINC00294	26	0.0109702887725149	0.299332165078622	0.640053315382706	0.000429222481493598	0.309992524056204	Non-significant
ENSG00000123643:SLC36A1	ENSG00000123643	SLC36A1	protein_coding	SLC36A1	26	0.0123073504035211	0.318160151203329	0.632119675500291	0.000531639937260155	0.336148362814935	Non-significant
ENSG00000255468:AP001107.9	ENSG00000255468	AP001107.9	lncRNA	AP001107.9	26	0.0245978155817725	0.487129490925745	0.630526069972683	0.000554599934785798	0.336148362814935	Non-significant
ENSG00000116337:AMPD2	ENSG00000116337	AMPD2	protein_coding	AMPD2	26	0.00116780120789431	0.0658269602820621	-0.629672228957619	0.000567253089428518	0.336148362814935	Non-significant
ENSG00000265739:AC104984.3	ENSG00000265739	AC104984.3	lncRNA	AC104984.3	26	0.00124464625657931	0.0683254623178253	0.624449545484882	0.000650255347197762	0.351158833778498	Non-significant
ENSG00000225190:PLEKHM1	ENSG00000225190	PLEKHM1	protein_coding	PLEKHM1	26	0.0757101043229622	0.833207724289514	0.623703646816646	0.00066293104222076	0.351158833778498	Non-significant
ENSG00000101162:TUBB1	ENSG00000101162	TUBB1	protein_coding	TUBB1	26	0.0016395382406892	0.0832777324847652	-0.622804104222615	0.000678502836088306	0.351158833778498	Non-significant
ENSG00000076003:MCM6	ENSG00000076003	MCM6	protein_coding	MCM6	26	0.0014848525181196	0.0776389740865656	0.622148642203564	0.000690048570636703	0.351158833778498	Non-significant
ENSG00000165752:STK32C	ENSG00000165752	STK32C	protein_coding	STK32C	26	0.0558477566899105	0.744776402112245	0.621839433048697	0.000695554150817905	0.351158833778498	Non-significant
ENSG00000245025:AC107959.1	ENSG00000245025	AC107959.1	lncRNA	AC107959.1	25	0.0977103448449543	0.907965951545465	0.620917101384017	0.000712203809797277	0.351158833778498	Non-significant
ENSG00000229117:RPL41	ENSG00000229117	RPL41	protein_coding	RPL41	26	0.0116105765913067	0.305269110160913	0.620811119437463	0.00071413894628486	0.351158833778498	Non-significant
ENSG00000162976:SLC66A3	ENSG00000162976	SLC66A3	protein_coding	SLC66A3	26	0.0801900897118843	0.852863857952764	0.619568406090989	0.000737172640215326	0.354933268500342	Non-significant
ENSG00000111669:TPI1	ENSG00000111669	TPI1	protein_coding	TPI1	26	0.00115783464750802	0.0654517435784031	-0.618434699759481	0.000758745529522731	0.357864651689793	Non-significant
ENSG00000188997:KCTD21	ENSG00000188997	KCTD21	protein_coding	KCTD21	26	0.10964775557256	0.937502507967973	0.616134956163376	0.000804194609315626	0.367807835801742	Non-significant
ENSG00000256341:AP006333.1	ENSG00000256341	AP006333.1	lncRNA	AP006333.1	26	0.0720984217198909	0.822847715737481	0.615768195333196	0.000811656770623896	0.367807835801742	Non-significant
ENSG00000233942:AC004012.1	ENSG00000233942	AC004012.1	lincRNA	AC004012.1	26	0.00614049359159653	0.211810369246847	0.613797972269906	0.00085277942565893	0.377267929984172	Non-significant
ENSG00000237643:AL365226.1	ENSG00000237643	AL365226.1	lncRNA	AL365226.1	26	0.0377754966949987	0.619169861076677	0.612767905443918	0.000874988915599202	0.377267929984172	Non-significant
ENSG00000177485:ZBTB33	ENSG00000177485	ZBTB33	protein_coding	ZBTB33	26	0.296909731189876	0.995953574105934	0.610759087620321	0.000919746464097016	0.377267929984172	Non-significant
ENSG00000214309:MBLAC1	ENSG00000214309	MBLAC1	protein_coding	MBLAC1	26	0.0702639576267582	0.814378297247747	-0.609823289279235	0.000941264491681341	0.377267929984172	Non-significant
ENSG00000269934:AL353593.1	ENSG00000269934	AL353593.1	lncRNA	AL353593.1	26	0.0253936659080887	0.492430196023113	0.609712790696032	0.00094383386598946	0.377267929984172	Non-significant
ENSG00000249359:AC093274.1	ENSG00000249359	AC093274.1	lncRNA	AC093274.1	26	0.00479141502764792	0.177175028326354	0.609533829624028	0.000948008047303538	0.377267929984172	Non-significant
ENSG00000232415:ELN-AS1	ENSG00000232415	ELN-AS1	lncRNA	ELN-AS1	26	0.00896614389640874	0.263634289554583	0.606694857037125	0.00101639577572643	0.377267929984172	Non-significant
ENSG00000065457:ADAT1	ENSG00000065457	ADAT1	protein_coding	ADAT1	26	0.0206236936080663	0.441828463442913	0.606560045982853	0.0010197466665141	0.377267929984172	Non-significant
ENSG00000188396:TCTEX1D4	ENSG00000188396	TCTEX1D4	protein_coding	TCTEX1D4	26	0.00140573591272795	0.0743431640252988	0.605802120797834	0.00103876424177219	0.377267929984172	Non-significant
ENSG00000166272:WBP1L	ENSG00000166272	WBP1L	protein_coding	WBP1L	26	0.169655421917938	0.995953574105934	0.6056397925789	0.00104287695807286	0.377267929984172	Non-significant
ENSG00000164674:SYTL3	ENSG00000164674	SYTL3	protein_coding	SYTL3	26	0.00767454148965481	0.244981116529575	0.604762323738112	0.00106535298217142	0.377267929984172	Non-significant
ENSG00000130748:TMEM160	ENSG00000130748	TMEM160	protein_coding	TMEM160	26	0.0606437377996083	0.770997656045766	0.60374824348942	0.00109184876915377	0.377267929984172	Non-significant
ENSG00000108439:PNPO	ENSG00000108439	PNPO	protein_coding	PNPO	26	0.0929000795080423	0.899360229764054	0.603675468025713	0.00109377194820196	0.377267929984172	Non-significant
ENSG00000070444:MNT	ENSG00000070444	MNT	protein_coding	MNT	26	0.1045966874577	0.927054607027904	0.603064112827159	0.00111004366920184	0.377267929984172	Non-significant
ENSG00000267783:AC022098.3	ENSG00000267783	AC022098.3	lncRNA	AC022098.3	26	0.0486304730631896	0.699812492505214	0.599880864297657	0.00119819211333202	0.395591684731662	Non-significant
ENSG00000105220:GPI	ENSG00000105220	GPI	protein_coding	GPI	26	0.0179212257953019	0.406854075987447	-0.597562321308394	0.00126614018424644	0.395673948253762	Non-significant
ENSG00000267302:RNFT1-DT	ENSG00000267302	RNFT1-DT	lncRNA	RNFT1-DT	26	0.0114799254519723	0.303909000138066	0.596716712540988	0.00129173604830219	0.395673948253762	Non-significant
ENSG00000072736:NFATC3	ENSG00000072736	NFATC3	protein_coding	NFATC3	26	0.114399882178543	0.946614993565451	0.596288110003422	0.00130487905455633	0.395673948253762	Non-significant
ENSG00000212710:CTAGE1	ENSG00000212710	CTAGE1	protein_coding	CTAGE1	20	0.00141654518752922	0.0745735212505419	0.595129886595855	0.00134097423093658	0.395673948253762	Non-significant
ENSG00000227811:INKA2-AS1	ENSG00000227811	INKA2-AS1	lncRNA	INKA2-AS1	26	0.0113047309309863	0.301879245150694	0.594958162920688	0.00134639846959175	0.395673948253762	Non-significant
ENSG00000161594:KLHL10	ENSG00000161594	KLHL10	protein_coding	KLHL10	16	0.00149237035544138	0.0778559171210064	-0.594764871580168	0.00135252658526447	0.395673948253762	Non-significant
ENSG00000182318:ZSCAN22	ENSG00000182318	ZSCAN22	protein_coding	ZSCAN22	26	0.107540271092338	0.931228898611349	0.589892429030017	0.00151515054247387	0.427297445668758	Non-significant
ENSG00000232940:HCG25	ENSG00000232940	HCG25	antisense	HCG25	26	0.0214216980537829	0.449661093297891	0.589396625335517	0.00153260462541888	0.427297445668758	Non-significant
ENSG00000136875:PRPF4	ENSG00000136875	PRPF4	protein_coding	PRPF4	26	0.0954204370949939	0.904525351679505	0.589340807351856	0.00153458041584124	0.427297445668758	Non-significant
ENSG00000254275:LINC00824	ENSG00000254275	LINC00824	lncRNA	LINC00824	26	0.0292735349636119	0.5373635159206	0.587086652616538	0.00161622461538182	0.444673417691539	Non-significant
ENSG00000224888:AC138028.2	ENSG00000224888	AC138028.2	lncRNA	AC138028.2	23	0.059574637955672	0.765756094434669	0.5837385644267	0.00174437690166602	0.46338269625751	Non-significant
ENSG00000254528:AP000757.1	ENSG00000254528	AP000757.1	lncRNA	AP000757.1	26	0.00703186290800784	0.231830789824492	0.581912781465356	0.00181787027184017	0.472053930926946	Non-significant
ENSG00000219545:UMAD1	ENSG00000219545	UMAD1	protein_coding	UMAD1	26	0.112154291245816	0.941310183179975	0.57959521339204	0.0019149772882226	0.486435822075307	Non-significant
ENSG00000264083:AC005899.1	ENSG00000264083	AC005899.1	lncRNA	AC005899.1	7	0.104295590166576	0.925998995136284	-0.579452812059744	0.0019210864130469	0.486435822075307	Non-significant
ENSG00000226237:GAS1RR	ENSG00000226237	GAS1RR	lncRNA	GAS1RR	26	0.0435087210632054	0.663716206265175	0.577944841043528	0.00198681282608642	0.486435822075307	Non-significant
ENSG00000033327:GAB2	ENSG00000033327	GAB2	protein_coding	GAB2	26	0.0280690021645277	0.523147345987419	0.577657764515236	0.00199954147796089	0.486435822075307	Non-significant
ENSG00000180336:MEIOC	ENSG00000180336	MEIOC	protein_coding	MEIOC	26	0.00633973586451908	0.21664968472653	0.576699524734072	0.00204253648606449	0.486539443248383	Non-significant
ENSG00000079459:FDFT1	ENSG00000079459	FDFT1	protein_coding	FDFT1	26	0.0363783023286918	0.606156413207207	0.575613675248818	0.00209221306554621	0.486539443248383	Non-significant
ENSG00000172667:ZMAT3	ENSG00000172667	ZMAT3	protein_coding	ZMAT3	26	0.00679677561813023	0.226340462983585	0.575590294922207	0.00209329398207816	0.486539443248383	Non-significant
