p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
PARK7	2.57006383537846e-234	0.214818377067649	0.985	0.949	7.12910007295631e-230	0	PARK7
VEGFB	7.89094265465266e-234	0.258073819200294	0.804	0.701	2.1888685829741e-229	0	VEGFB
DMTN	1.68127246923759e-233	0.241130748954631	0.512	0.374	4.66368170241816e-229	0	DMTN
SNRPE	3.28950491296971e-233	0.208913893973647	0.873	0.777	9.12475767808668e-229	0	SNRPE
MAP2K2	6.37897011542588e-233	0.246890189362479	0.733	0.632	1.76946252031798e-228	0	MAP2K2
SLC7A8	6.47244766368449e-233	0.239166230151267	0.666	0.55	1.79539225742944e-228	0	SLC7A8
GUK1	1.46976255642442e-232	0.20554774541619	0.986	0.935	4.07697435526571e-228	0	GUK1
CMPK1	2.36693713936551e-232	0.212214012535083	0.851	0.759	6.56564693088599e-228	0	CMPK1
RDH11	3.57092057023932e-232	0.226581291224918	0.727	0.641	9.90537656978685e-228	0	RDH11
ARPC1B	7.394881971624e-232	0.227062852175115	0.766	0.655	2.05126631010878e-227	0	ARPC1B
PKIB	1.39854299772754e-231	0.217662288821002	0.896	0.792	3.87941842139642e-227	0	PKIB
PSMB7	1.59204902499913e-231	0.21334510380653	0.856	0.766	4.41618479044508e-227	0	PSMB7
TIMM13	1.99976988918087e-231	0.216333279055878	0.795	0.681	5.54716169559881e-227	0	TIMM13
ROGDI	5.30009151175073e-231	0.2005497334499	0.468	0.343	1.47019238444453e-226	0	ROGDI
CLTA	2.22095664670604e-230	0.229669366420291	0.969	0.918	6.16071164229789e-226	0	CLTA
PNKD	3.10901083826387e-230	0.216597950226713	0.7	0.578	8.62408516426015e-226	0	PNKD
HSPB11	5.75250167422972e-230	0.241038300766661	0.749	0.624	1.59568643941458e-225	0	HSPB11
GABARAP	1.70779151477604e-229	0.223060049288735	0.997	0.969	4.73724288283727e-225	0	GABARAP
RPLP1	2.01954628996597e-229	0.229902750805761	1	0.996	5.60201945373662e-225	0	RPLP1
NDUFS4	1.21755513037353e-228	0.225083816073111	0.792	0.687	3.37737617614314e-224	0	NDUFS4
TMEM160	1.79931473376532e-228	0.201545994344494	0.787	0.69	4.99111913999162e-224	0	TMEM160
SLC25A39	9.16389834364281e-228	0.205868375120833	0.752	0.634	2.54197376154308e-223	0	SLC25A39
MZT2B	3.1395057509422e-227	0.230491395496986	0.982	0.924	8.70867500253857e-223	0	MZT2B
EIF3K	2.67482950567685e-226	0.232476841587152	0.962	0.905	7.41970956579702e-222	0	EIF3K
FTH1	1.18902457973882e-225	0.345918338127985	1	0.998	3.2982352817375e-221	0	FTH1
GABARAPL2	1.97817555178639e-225	0.228838578639308	0.976	0.919	5.48726116310027e-221	0	GABARAPL2
C8orf82	3.83727363488178e-224	0.221710033849246	0.637	0.514	1.06442133357986e-219	0	C8orf82
STMN1	7.37582536681889e-224	0.255719443690616	0.591	0.456	2.04598019850189e-219	0	STMN1
MEIS2	2.13758273928303e-223	0.266600231149088	0.91	0.865	5.92944076049719e-219	0	MEIS2
BLVRB	6.81172043627084e-223	0.23008456904935	0.734	0.632	1.88950313181717e-218	0	BLVRB
BRD7	7.38473906230764e-222	0.21808174050963	0.724	0.63	2.04845276849352e-217	0	BRD7
PHYH	1.33302024428783e-221	0.218472880973455	0.671	0.556	3.69766485563001e-217	0	PHYH
BORCS7	1.33699688632862e-221	0.220784690644153	0.619	0.495	3.70869566298696e-217	0	BORCS7
BAG1	1.5021432752802e-221	0.224245635347384	0.886	0.793	4.16679523129974e-217	0	BAG1
MICOS13	1.86152372695065e-219	0.213191402247027	0.955	0.901	5.16368066618841e-215	0	MICOS13
PMF1	2.01800469671363e-219	0.202316096610589	0.576	0.455	5.59774322821393e-215	0	PMF1
RPS26	9.17591359552941e-218	0.264563428080956	0.992	0.952	2.5453066722639e-213	0	RPS26
NBDY	1.04017561284216e-217	0.202181682882677	0.845	0.739	2.88534313246287e-213	0	NBDY
MCUB	1.84967763590367e-216	0.200451023453975	0.637	0.53	5.13082079423319e-212	0	MCUB
CBX6	4.89084010746837e-216	0.223333257797708	0.689	0.575	1.35667013741065e-211	0	CBX6
MPP1	6.23768430923217e-216	0.225559116315275	0.529	0.407	1.73027125053791e-211	0	MPP1
LDHB	6.29197426118816e-216	0.238742002371347	0.604	0.5	1.74533074031098e-211	0	LDHB
RPS24	1.42223580771189e-215	0.23270338605361	1	0.995	3.94513990701201e-211	0	RPS24
CHCHD10	2.41495992258821e-215	0.221827507576022	0.863	0.756	6.69885732926743e-211	0	CHCHD10
BANF1	8.85753727077289e-215	0.206233220640211	0.804	0.695	2.45699226353969e-210	0	BANF1
RPS9	1.06659700058565e-213	0.21686373067704	0.999	0.994	2.95863341992452e-209	0	RPS9
UQCRB	1.48334132785377e-213	0.224302248839875	0.997	0.979	4.11464050933356e-209	0	UQCRB
STXBP1	3.35920931992884e-213	0.211884177563724	0.751	0.654	9.3181107325506e-209	0	STXBP1
INSM1	8.80011653584499e-213	0.296729866146246	0.791	0.668	2.44106432587804e-208	0	INSM1
GNPDA1	3.04694235854268e-212	0.200607275867472	0.598	0.492	8.45191340836154e-208	0	GNPDA1
RPS8	3.04797256427951e-212	0.228895380388823	0.999	0.989	8.45477109605493e-208	0	RPS8
PTGES2	8.25903253686838e-212	0.201066957774759	0.681	0.572	2.29097303540192e-207	0	PTGES2
MT-CYB	1.1164762250623e-211	0.288498131848739	0.998	0.997	3.09699340070032e-207	0	MT-CYB
MT-ND5	8.06205860772934e-211	0.264526876099807	0.996	0.997	2.23633443719804e-206	0	MT-ND5
NHP2	4.71983786245448e-210	0.208779953585601	0.811	0.688	1.30923582466625e-205	0	NHP2
GRN	8.5103054642552e-210	0.256042431949372	0.902	0.828	2.36067363272975e-205	0	GRN
ARPC3	9.58899695256911e-210	0.211047176894253	0.975	0.937	2.65989186467315e-205	0	ARPC3
HSPA8	2.14782066788057e-209	0.294506694495137	0.972	0.94	5.9578397506339e-205	0	HSPA8
RBBP7	2.17502043818197e-209	0.20433666252289	0.615	0.503	6.03328919347298e-205	0	RBBP7
SURF2	3.06136853141396e-209	0.235685265463621	0.79	0.682	8.49193016928919e-205	0	SURF2
FIBP	3.53976684658062e-209	0.200557781248194	0.7	0.583	9.81895925572999e-205	0	FIBP
FKBP8	6.41602143197738e-209	0.219763767278294	0.863	0.771	1.77974018501621e-204	0	FKBP8
PSMD2	2.51216165363474e-208	0.209113245044779	0.787	0.704	6.96848521101742e-204	0	PSMD2
COPS9	3.87873812746729e-208	0.200244016301978	0.882	0.773	1.07592316917815e-203	0	COPS9
MT-CO3	5.96771655987009e-208	0.280203935048215	0.998	0.997	1.65538489654236e-203	0	MT-CO3
GTF3A	3.28957094706223e-207	0.200816124705901	0.806	0.692	9.12494085005592e-203	0	GTF3A
TBCB	3.879816735326e-207	0.221696317837202	0.823	0.71	1.07622236421208e-202	0	TBCB
SSBP4	4.66458214345358e-207	0.227071949767227	0.756	0.643	1.29390844077259e-202	0	SSBP4
FUCA2	1.53428362402957e-206	0.213136541102404	0.662	0.564	4.25594934469563e-202	0	FUCA2
UBA52	1.75414929797958e-206	0.210419263155315	0.997	0.977	4.86583473766555e-202	0	UBA52
RABL6	1.89897086693716e-206	0.207029485191543	0.613	0.499	5.26755528779698e-202	0	RABL6
NKX2-2	8.87145223510942e-206	0.24178923542907	0.784	0.673	2.460852135497e-201	0	NKX2-2
OTULINL	1.06575705051966e-205	0.268514018893877	0.708	0.594	2.95630348243649e-201	0	OTULINL
TAF10	1.16171933812899e-205	0.202226898607486	0.711	0.598	3.22249327203602e-201	0	TAF10
NDUFA12	1.35501953342254e-205	0.215300174478601	0.894	0.811	3.75868868376079e-201	0	NDUFA12
CNIH2	4.06191279126932e-205	0.266010175142846	0.582	0.472	1.1267339891702e-200	0	CNIH2
RAP1GAP2	3.38803856346075e-204	0.213059004408105	0.653	0.54	9.39808017118377e-200	0	RAP1GAP2
RPL28	1.97781408860766e-202	0.20735563476252	0.999	0.986	5.48625850038879e-198	0	RPL28
TMEM141	6.37941495129203e-200	0.229869556016079	0.866	0.77	1.7695859133389e-195	0	TMEM141
SLC7A2	1.23492343992128e-199	0.24011829615191	0.717	0.613	3.42555412999764e-195	0	SLC7A2
TMBIM4	2.31581279444244e-199	0.208459089330549	0.938	0.883	6.42383311050388e-195	0	TMBIM4
RPS12	1.46938228611867e-198	0.240175962059611	0.999	0.989	4.07591952346458e-194	0	RPS12
NME3	2.39894466985389e-198	0.224359045943298	0.805	0.714	6.6544326197077e-194	0	NME3
RPL14	1.50195349596457e-197	0.209484311401734	0.999	0.992	4.16626880245613e-193	0	RPL14
WSB2	2.49247528428149e-197	0.200507984378743	0.694	0.584	6.91387719106843e-193	0	WSB2
ATXN2	7.25526167657441e-197	0.21220019784551	0.6	0.498	2.01253703646498e-192	0	ATXN2
NPTN	1.54417013876814e-196	0.215197910669206	0.668	0.576	4.28337354792896e-192	0	NPTN
RPL37A	6.60300726565073e-196	0.205232146664254	0.999	0.992	1.83160818541886e-191	0	RPL37A
HPN	6.99539916896817e-196	0.226506282601752	0.313	0.207	1.94045377548008e-191	0	HPN
MT-CO1	1.34089359209335e-195	0.286534032746978	0.999	0.997	3.71950473510774e-191	0	MT-CO1
CALM3	7.8052378129917e-195	0.222903942183517	0.901	0.812	2.16509491694577e-190	0	CALM3
SCD5	8.4699872711306e-195	0.236050064599873	0.612	0.508	2.34948976913892e-190	0	SCD5
IGFBP2	1.10626714879841e-194	0.289291520010493	0.27	0.188	3.06867444405191e-190	0	IGFBP2
CCNI	1.06762527065912e-193	0.235130481362862	0.992	0.949	2.96148573828133e-189	0	CCNI
SMIM22	1.77683533782209e-193	0.23457067263456	0.583	0.485	4.92876354358469e-189	0	SMIM22
CLU	9.84421845894896e-193	0.368807434935745	0.945	0.899	2.73068775832785e-188	0	CLU
APRT	1.22658955527394e-192	0.209200807672445	0.856	0.758	3.40243676737439e-188	0	APRT
TRAPPC2L	1.24217910139698e-192	0.200782953726327	0.843	0.746	3.44568060936507e-188	0	TRAPPC2L
CADPS	8.70301742985577e-192	0.213346348020254	0.731	0.64	2.41413000486769e-187	0	CADPS
ECI1	1.7189492010395e-191	0.202269083165506	0.645	0.545	4.76819318876346e-187	0	ECI1
B3GAT3	7.48407167131109e-191	0.201032621942323	0.622	0.513	2.07600664090498e-186	0	B3GAT3
IMMP1L	2.69296064846496e-190	0.205607986271412	0.721	0.619	7.47000354277694e-186	0	IMMP1L
KRTCAP2	4.76111659982896e-190	0.204643947456284	0.97	0.936	1.32068613362656e-185	0	KRTCAP2
VPS28	3.00415078570265e-189	0.202484055460416	0.847	0.765	8.33321386446057e-185	0	VPS28
CD99	5.0096520943589e-189	0.222492001954418	0.998	0.993	1.38962739445422e-184	0	CD99
LAMP1	8.34605203545777e-189	0.22902130001838	0.898	0.847	2.31511137411563e-184	0	LAMP1
SND1	9.34832213863695e-189	0.202342916291455	0.715	0.622	2.5931310780365e-184	0	SND1
ZKSCAN1	1.04709245535603e-187	0.233143801302484	0.79	0.695	2.90452976191208e-183	0	ZKSCAN1
HEXB	3.64552141595803e-187	0.233337596442325	0.832	0.754	1.0112311855726e-182	0	HEXB
RPS28	7.04031785511865e-187	0.209344426299233	0.999	0.988	1.95291376983136e-182	0	RPS28
ISL1	2.183306359416e-186	0.231587283506102	0.725	0.604	6.05627351038404e-182	0	ISL1
TUBB4B	7.62703261278505e-184	0.26622881159112	0.857	0.79	2.11566257646044e-179	0	TUBB4B
REX1BD	6.88877564349262e-183	0.201020754374936	0.697	0.586	1.91087747574842e-178	0	REX1BD
TUBB2B	7.31681261744607e-183	0.248645702793676	0.6	0.483	2.02961065195337e-178	0	TUBB2B
FAM200B	2.00992330270295e-182	0.201748278869362	0.815	0.708	5.57532624936773e-178	0	FAM200B
TALDO1	7.56343926585958e-180	0.235730042417942	0.85	0.766	2.09802241795679e-175	0	TALDO1
MZT2A	1.12536560205338e-179	0.205760992428145	0.847	0.752	3.12165164353587e-175	0	MZT2A
PTOV1	1.60567923799282e-176	0.21277956700786	0.654	0.547	4.45399363826829e-172	0	PTOV1
PRDX6	6.67651787015499e-176	0.200019846190376	0.831	0.745	1.85199929200229e-171	0	PRDX6
FUCA1	5.37441573513252e-175	0.204193391590422	0.677	0.581	1.49080918076841e-170	0	FUCA1
SLC9A3R1	3.7873893411955e-173	0.226316773601769	0.616	0.482	1.05058392935422e-168	0	SLC9A3R1
ESD	4.50306227910509e-172	0.201105915455276	0.885	0.813	1.24910444560096e-167	0	ESD
AIG1	6.07360696749939e-172	0.216117438604565	0.782	0.705	1.68475783671466e-167	0	AIG1
EIF3H	5.02910724451747e-168	0.202393413634625	0.958	0.896	1.3950240585567e-163	0	EIF3H
RPS23	2.47211410441341e-166	0.211310451426485	1	0.993	6.85739731423235e-162	0	RPS23
HIST1H4C	9.77151930205832e-166	0.210402661161491	0.701	0.559	2.71052173919796e-161	0	HIST1H4C
FTL	1.40951600459871e-165	0.302684075908569	1	0.998	3.90985644515637e-161	0	FTL
CMTM8	2.93405810296247e-157	0.212737808417115	0.814	0.72	8.13878377180761e-153	0	CMTM8
RPL5	8.61264092026678e-157	0.20596608912721	1	0.995	2.3890604648728e-152	0	RPL5
HNRNPA2B1	7.30903305183776e-155	0.212381668041114	0.925	0.883	2.02745267824928e-150	0	HNRNPA2B1
NSA2	7.75218135435971e-146	0.200137585476653	0.896	0.814	2.15037758588584e-141	0	NSA2
CD9	2.29235219764731e-145	0.244337314271011	0.49	0.419	6.35875576105389e-141	0	CD9
HNRNPA3	2.10936199596351e-142	0.200164691304552	0.788	0.709	5.85115924060319e-138	0	HNRNPA3
PLAGL1	1.04598073067474e-141	0.289346269434571	0.531	0.435	2.90144594881867e-137	0	PLAGL1
TUBA1A	9.11673957857785e-139	0.212778583400778	0.986	0.966	2.52889239170171e-134	0	TUBA1A
PTMS	3.83240249661915e-138	0.207354481480262	0.891	0.803	1.06307012853719e-133	0	PTMS
AHCYL1	1.38014805035533e-134	0.20472156962325	0.797	0.734	3.82839267688064e-130	0	AHCYL1
ENPP2	5.25660712654092e-133	0.230457758217817	0.722	0.636	1.45813025083119e-128	0	ENPP2
ARL4D	1.6701161393258e-128	0.213867544464394	0.381	0.258	4.63273515887585e-124	0	ARL4D
IGFBP7	8.71608633084038e-128	0.273841377158593	0.774	0.645	2.41775518731181e-123	0	IGFBP7
GNAS	5.98940079879788e-122	0.230504267669145	1	1	1.66139988757854e-117	0	GNAS
HOPX	1.15573518869561e-120	0.24118480279468	0.766	0.639	3.20589383992275e-116	0	HOPX
EMP3	2.81997787929258e-112	0.232566060677161	0.385	0.328	7.82233663936969e-108	0	EMP3
RPS4Y1	3.45001170959979e-104	0.233663726049868	0.602	0.571	9.56998748125885e-100	0	RPS4Y1
STMN2	6.28877413272617e-101	0.23652673622951	0.733	0.672	1.74444305667691e-96	0	STMN2
TSPAN1	2.1753239541595e-57	0.21504475685503	0.597	0.49	6.03413111644304e-53	0	TSPAN1
DUSP1	8.00759925373053e-51	0.33210783933611	0.489	0.424	2.22122795699231e-46	0	DUSP1
HILPDA	0	1.98952833952073	0.62	0.285	0	1	HILPDA
DEPP1	0	1.96196216511993	0.937	0.67	0	1	DEPP1
IER3	0	1.68936133983712	0.889	0.696	0	1	IER3
CEBPD	0	1.65999959505041	0.855	0.426	0	1	CEBPD
CITED2	0	1.65018835346106	0.82	0.457	0	1	CITED2
CDKN1C	0	1.43720008531306	0.879	0.823	0	1	CDKN1C
IGFBP3	0	1.38893701650664	0.492	0.152	0	1	IGFBP3
MT1X	0	1.36264332067777	0.656	0.586	0	1	MT1X
MT2A	0	1.35861762568547	0.671	0.57	0	1	MT2A
NDRG1	0	1.28818053055775	0.864	0.524	0	1	NDRG1
MT1E	0	1.27876141155716	0.505	0.384	0	1	MT1E
PLOD2	0	1.23570330383364	0.922	0.649	0	1	PLOD2
CD24	0	1.2085152983926	0.809	0.712	0	1	CD24
LUCAT1	0	1.18312618221577	0.599	0.214	0	1	LUCAT1
TPI1	0	1.15966521216433	0.992	0.935	0	1	TPI1
C2CD4A	0	1.08946234001914	0.689	0.39	0	1	C2CD4A
NOL3	0	1.06951228974958	0.877	0.614	0	1	NOL3
CIB1	0	1.06599323674891	0.94	0.782	0	1	CIB1
ADM	0	1.06354494756242	0.697	0.323	0	1	ADM
C2CD4B	0	1.05964376256323	0.65	0.442	0	1	C2CD4B
DSP	0	1.03620367871185	0.945	0.837	0	1	DSP
PGK1	0	1.01012616074971	0.97	0.885	0	1	PGK1
GAPDH	0	1.00626026136492	0.999	0.998	0	1	GAPDH
ZNF395	0	0.918858717898739	0.741	0.368	0	1	ZNF395
KISS1R	0	0.890415060271848	0.397	0.15	0	1	KISS1R
ERO1A	0	0.880040028990325	0.838	0.565	0	1	ERO1A
SLC6A6	0	0.868454504795264	0.846	0.581	0	1	SLC6A6
JUNB	0	0.85972907768654	0.932	0.79	0	1	JUNB
ANXA2	0	0.858060045865211	0.903	0.802	0	1	ANXA2
EPAS1	0	0.848104414393929	0.687	0.33	0	1	EPAS1
PFKP	0	0.825692173812244	0.705	0.385	0	1	PFKP
IGFBP5	0	0.818175342308244	0.422	0.384	0	1	IGFBP5
PAPSS2	0	0.81529267196418	0.897	0.728	0	1	PAPSS2
TGM2	0	0.806746505425635	0.358	0.108	0	1	TGM2
SYNPO	0	0.773086587679535	0.609	0.252	0	1	SYNPO
ARRDC3	0	0.769201441157547	0.677	0.365	0	1	ARRDC3
GPSM1	0	0.768264435241458	0.457	0.258	0	1	GPSM1
TMSB4X	0	0.767247451003292	0.981	0.932	0	1	TMSB4X
C4orf3	0	0.724774954866903	0.956	0.84	0	1	C4orf3
LAPTM4B	0	0.723447664865617	0.87	0.701	0	1	LAPTM4B
BNIP3	0	0.718610194846633	0.927	0.824	0	1	BNIP3
TMEM37	0	0.701708664442587	0.765	0.592	0	1	TMEM37
MIF	0	0.693533803288415	0.999	0.992	0	1	MIF
MT1F	0	0.693211181110206	0.606	0.488	0	1	MT1F
TSC22D1	0	0.690030395850623	0.885	0.824	0	1	TSC22D1
PCP4	0	0.685105780630506	0.826	0.715	0	1	PCP4
MIR210HG	0	0.670574368437021	0.669	0.335	0	1	MIR210HG
GADD45B	0	0.658263620135592	0.498	0.291	0	1	GADD45B
HMOX1	0	0.651761123112693	0.232	0.101	0	1	HMOX1
ATP1B1	0	0.640695376444367	0.967	0.922	0	1	ATP1B1
SOCS1	0	0.639894478697336	0.308	0.113	0	1	SOCS1
S100A10	0	0.63732883213551	0.541	0.373	0	1	S100A10
BHLHE40	0	0.636661415517952	0.695	0.44	0	1	BHLHE40
STMP1	0	0.622054049021071	0.889	0.752	0	1	STMP1
FBXO17	0	0.611104158769306	0.62	0.412	0	1	FBXO17
WDR25	0	0.605544316682522	0.532	0.316	0	1	WDR25
MDH2	0	0.603290923446902	0.917	0.861	0	1	MDH2
ENO1	0	0.59835135809047	0.993	0.972	0	1	ENO1
ZBTB38	0	0.598167663848931	0.714	0.512	0	1	ZBTB38
SOX9	0	0.591822009720653	0.314	0.098	0	1	SOX9
SLC39A14	0	0.583806513823856	0.66	0.46	0	1	SLC39A14
RHOBTB3	0	0.577726765038563	0.824	0.698	0	1	RHOBTB3
CADM1	0	0.569979461592562	0.908	0.837	0	1	CADM1
EGR1	0	0.563258947279214	0.632	0.452	0	1	EGR1
LDHA	0	0.558646405419014	0.474	0.289	0	1	LDHA
ENO2	0	0.553305473480318	0.851	0.691	0	1	ENO2
MIR7-3HG	0	0.548094302274233	0.861	0.813	0	1	MIR7-3HG
PKM	0	0.545008320977499	0.964	0.904	0	1	PKM
KCNK3	0	0.520669462748177	0.718	0.534	0	1	KCNK3
PPP1R3C	0	0.519840255140044	0.326	0.135	0	1	PPP1R3C
SLC7A5	0	0.516947233284453	0.579	0.352	0	1	SLC7A5
BNIP3L	0	0.512759989367727	0.887	0.757	0	1	BNIP3L
VEGFA	0	0.501829624013746	0.92	0.848	0	1	VEGFA
TMEM132A	0	0.501419527036758	0.602	0.435	0	1	TMEM132A
DDIT4	0	0.495568372792112	0.636	0.524	0	1	DDIT4
OBSL1	0	0.489893241702942	0.542	0.317	0	1	OBSL1
TECR	0	0.487482593561587	0.902	0.843	0	1	TECR
RTN4	0	0.484856773717356	0.99	0.977	0	1	RTN4
PDGFB	0	0.481112815097518	0.251	0.043	0	1	PDGFB
TUBB3	0	0.479400448219953	0.677	0.525	0	1	TUBB3
CXXC5	0	0.474539013423433	0.871	0.735	0	1	CXXC5
FAM162A	0	0.474426568436326	0.882	0.784	0	1	FAM162A
ACTN1	0	0.470243163707187	0.521	0.326	0	1	ACTN1
DBI1	0	0.466096242468529	0.964	0.924	0	1	DBI
LMO1	0	0.464096796407749	0.663	0.495	0	1	LMO1
RGS4	0	0.461614931851798	0.475	0.306	0	1	RGS4
ELL2	0	0.460706598848816	0.586	0.408	0	1	ELL2
KLF10	0	0.459666602672307	0.587	0.381	0	1	KLF10
FAM153CP	0	0.453671797092164	0.639	0.466	0	1	FAM153CP
TUBA1A1	0	0.452984780177982	0.98	0.968	0	1	TUBA1A
AGPAT2	0	0.452825267227568	0.694	0.572	0	1	AGPAT2
YWHAH	0	0.449144008026429	0.928	0.877	0	1	YWHAH
CALD1	0	0.44698443942389	0.575	0.441	0	1	CALD1
CAPS	0	0.444538554971171	0.437	0.291	0	1	CAPS
SYT7	0	0.440747172267785	0.873	0.768	0	1	SYT7
STEAP3	0	0.436951545209082	0.312	0.123	0	1	STEAP3
ACLY	0	0.425562128166808	0.812	0.677	0	1	ACLY
TNS1	0	0.417878916035575	0.424	0.226	0	1	TNS1
LIMCH1	0	0.417328792625011	0.697	0.564	0	1	LIMCH1
TMOD1	0	0.414418201791544	0.869	0.75	0	1	TMOD1
GPI	0	0.413573658576953	0.755	0.603	0	1	GPI
CNP	0	0.410922472357119	0.691	0.551	0	1	CNP
CHD7	0	0.410769102655455	0.518	0.384	0	1	CHD7
ARFGEF3	0	0.410562149234041	0.681	0.526	0	1	ARFGEF3
AL133453.1	0	0.407681122397759	0.446	0.239	0	1	AL133453.1
BZW2	0	0.406933015118481	0.5	0.323	0	1	BZW2
SOX4	0	0.404345383329013	0.52	0.382	0	1	SOX4
CABP7	0	0.403844254816826	0.418	0.252	0	1	CABP7
SOCS3	0	0.403680956234978	0.307	0.129	0	1	SOCS3
BTG1	0	0.403547117470363	0.909	0.831	0	1	BTG1
AKAP12	0	0.402458248190637	0.285	0.141	0	1	AKAP12
TMEM163	0	0.401340642197873	0.445	0.245	0	1	TMEM163
SPAG4	0	0.40126291341848	0.34	0.119	0	1	SPAG4
MXI1	0	0.40077281371508	0.549	0.365	0	1	MXI1
ELAVL4	0	0.400730434690219	0.7	0.58	0	1	ELAVL4
SAP30	0	0.39870071020107	0.518	0.344	0	1	SAP30
PGAM1	0	0.397915714160047	0.853	0.754	0	1	PGAM1
BZW1	0	0.397170681949942	0.726	0.61	0	1	BZW1
MLXIP	0	0.39555210406426	0.606	0.445	0	1	MLXIP
FAM222A	0	0.393054920393975	0.55	0.389	0	1	FAM222A
SNX10	0	0.382888559485299	0.537	0.379	0	1	SNX10
SAFB2	0	0.382416696205147	0.565	0.448	0	1	SAFB2
HIPK2	0	0.381700242219983	0.663	0.513	0	1	HIPK2
SEMA4B	0	0.381462757642211	0.418	0.207	0	1	SEMA4B
VMP1	0	0.3775903542013	0.735	0.646	0	1	VMP1
DARS	0	0.377332735504193	0.802	0.675	0	1	DARS
PTGR1	0	0.374786224468569	0.613	0.496	0	1	PTGR1
AMPD2	0	0.370680486571062	0.567	0.406	0	1	AMPD2
NCOR2	0	0.370319261545893	0.628	0.477	0	1	NCOR2
PLEKHM2	0	0.369094991214609	0.543	0.425	0	1	PLEKHM2
P4HA1	0	0.366280964751199	0.501	0.308	0	1	P4HA1
NET1	0	0.363155988398188	0.28	0.1	0	1	NET1
SERPINB1	0	0.361942853549302	0.685	0.578	0	1	SERPINB1
PITPNC1	0	0.360870523117753	0.504	0.329	0	1	PITPNC1
VOPP1	0	0.359702746004442	0.749	0.624	0	1	VOPP1
C9orf135	0	0.356930336711137	0.385	0.237	0	1	C9orf135
FLOT1	0	0.355256331216335	0.804	0.693	0	1	FLOT1
ELF3	0	0.35394024962776	0.532	0.4	0	1	ELF3
VDAC1	0	0.353201526322011	0.909	0.837	0	1	VDAC1
GCK	0	0.347869441070658	0.423	0.244	0	1	GCK
CTXN2	0	0.347462638692271	0.366	0.181	0	1	CTXN2
STBD1	0	0.343668538007758	0.652	0.521	0	1	STBD1
RIN2	0	0.340974190616876	0.556	0.428	0	1	RIN2
CPD	0	0.33865159222635	0.62	0.505	0	1	CPD
MLYCD	0	0.336068380189556	0.462	0.296	0	1	MLYCD
PNRC1	0	0.335355496411308	0.783	0.661	0	1	PNRC1
DIP2C	0	0.333717266380831	0.505	0.353	0	1	DIP2C
PGRMC2	0	0.332331530657226	0.839	0.753	0	1	PGRMC2
TMEM109	0	0.331943168817491	0.669	0.541	0	1	TMEM109
SEC61G	0	0.331529768762736	0.971	0.921	0	1	SEC61G
PRSS22	0	0.331341911007103	0.409	0.229	0	1	PRSS22
PGM2L1	0	0.326548151856318	0.323	0.159	0	1	PGM2L1
AK4	0	0.325000965019896	0.319	0.123	0	1	AK4
RPH3AL	0	0.322558754813612	0.703	0.58	0	1	RPH3AL
CHM	0	0.322191156897245	0.619	0.481	0	1	CHM
MAPRE1	0	0.319649632175733	0.846	0.755	0	1	MAPRE1
CD72	0	0.318163469976198	0.363	0.223	0	1	CD72
DDR1	0	0.318113586581493	0.679	0.575	0	1	DDR1
TMEM45A	0	0.316067563824821	0.432	0.293	0	1	TMEM45A
HMGB3	0	0.308191083198704	0.346	0.244	0	1	HMGB3
SOBP	0	0.307141645169295	0.421	0.286	0	1	SOBP
ALDOA	0	0.307050452297236	0.467	0.311	0	1	ALDOA
RHOQ	0	0.306611774851931	0.513	0.369	0	1	RHOQ
RASSF4	0	0.304999831265028	0.312	0.183	0	1	RASSF4
NGLY1	0	0.300484436313155	0.425	0.279	0	1	NGLY1
EDIL3	0	0.300333899893039	0.562	0.434	0	1	EDIL3
BRD4	0	0.295633152460579	0.533	0.395	0	1	BRD4
IDH2	0	0.295085789984327	0.364	0.22	0	1	IDH2
HSF4	0	0.294937078494729	0.523	0.377	0	1	HSF4
ANGPTL4	0	0.293659606013158	0.131	0.04	0	1	ANGPTL4
RARA	0	0.292758200238157	0.31	0.141	0	1	RARA
MBNL2	0	0.291807593064542	0.532	0.399	0	1	MBNL2
RNF128	0	0.290268727357109	0.338	0.198	0	1	RNF128
TRMU	0	0.28767321572826	0.43	0.298	0	1	TRMU
AC013275.1	0	0.287290060826514	0.382	0.27	0	1	AC013275.1
DPCD	0	0.286312173659222	0.502	0.345	0	1	DPCD
GBE1	0	0.285733233250332	0.414	0.267	0	1	GBE1
GASAL1	0	0.285607794513382	0.184	0.055	0	1	GASAL1
MED27	0	0.283401462817273	0.512	0.384	0	1	MED27
AC137932.2	0	0.282832590235802	0.275	0.11	0	1	AC137932.2
A1CF	0	0.277552540909738	0.354	0.224	0	1	A1CF
FUT11	0	0.27721626266873	0.356	0.196	0	1	FUT11
POLR2H	0	0.272389681352473	0.632	0.504	0	1	POLR2H
MTFP1	0	0.270283259825599	0.401	0.245	0	1	MTFP1
ALPK3	0	0.267986667293745	0.409	0.281	0	1	ALPK3
ST3GAL6	0	0.266946992683408	0.417	0.277	0	1	ST3GAL6
MCTP2	0	0.260055392438243	0.336	0.194	0	1	MCTP2
WDFY2	0	0.258648419520988	0.378	0.254	0	1	WDFY2
PLCB1	0	0.255215478999563	0.33	0.198	0	1	PLCB1
PFKL	0	0.251959164159435	0.498	0.367	0	1	PFKL
